회사명,거래소코드,회계년도,부가가치(IFRS연결)(백만원),부가가치율(IFRS연결),부가가치(IFRS)(백만원),부가가치율(IFRS),통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
(주)경동인베스트,012320,2019/12,129681.42,47.72,78.98,0.91,64,금융 및 보험업,금융업
(주)경동인베스트,012320,2020/12,143656.56,46.26,3434.74,44.6,64,금융 및 보험업,금융업
(주)경동인베스트,012320,2021/12,148211.39,49.66,2749.01,31.01,64,금융 및 보험업,금융업
(주)경동인베스트,012320,2022/12,144226.24,52.34,-4150.94,-36.15,64,금융 및 보험업,금융업
(주)경방,000050,2011/12,85127.47,24.45,79256.78,28.74,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2012/12,80728.78,24.2,75544.51,28.46,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2013/12,109135.73,31.43,99612.08,37.62,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2014/12,105032.79,31.92,97566.02,37.97,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2015/12,117114.75,32.75,107949.86,35.08,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2016/12,125709.78,33.31,109992.25,35.04,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2017/12,125830.72,34.88,109353.53,37.96,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2018/12,98012.24,27.89,88599.95,31.75,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2019/12,127253.44,37,80679.67,31.82,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2020/12,95580.9,29.03,70916.2,31.37,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2021/12,101017.54,26.35,73389.03,27.01,47,도매 및 소매업,소매업; 자동차 제외
(주)경방,000050,2022/12,81336.75,20.9,43759.65,16.22,47,도매 및 소매업,소매업; 자동차 제외
(주)경보제약,214390,2011/12,,,,,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2012/12,,,,,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2013/12,,,50793.43,31.31,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2014/12,,,62594.75,36.87,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2015/12,,,64338.21,36.14,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2016/12,,,62027.13,33.22,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2017/12,,,70313.62,36.69,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2018/12,,,68893.82,34.22,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2019/12,,,63450.36,33.1,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2020/12,,,72847.99,33.84,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2021/12,,,46145.76,27.04,21,제조업,의료용 물질 및 의약품 제조업
(주)경보제약,214390,2022/12,,,54609.84,27.82,21,제조업,의료용 물질 및 의약품 제조업
(주)경인양행,012610,2011/12,55925.52,23.99,25633.29,19.92,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2012/12,50537.66,23.12,29938.88,21.19,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2013/12,60639.47,23.25,48021.56,26.23,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2014/12,73075.28,26.36,47119.14,24.75,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2015/12,67632.25,25.7,35639.84,20.36,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2016/12,75607,27.51,40282.61,22.47,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2017/12,77094.24,25.7,39415.23,20.32,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2018/12,98776.24,29.83,56886.72,25.55,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2019/12,111001.57,30.94,58827.05,23.99,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2020/12,86741.66,26.34,41469.84,19.34,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2021/12,131600.91,32.63,79352.13,28.73,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)경인양행,012610,2022/12,133269.16,33.1,75174.13,30.56,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)고려시멘트,198440,2014/12,,,,,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2015/12,,,,,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2016/12,,,,,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2017/12,,,14885.67,16.98,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2018/12,,,19051.09,22.21,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2019/12,,,16208.11,22.85,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2020/12,,,18317.4,26.1,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2021/12,,,18506.62,28.18,23,제조업,비금속 광물제품 제조업
(주)고려시멘트,198440,2022/12,,,2502.99,3.58,23,제조업,비금속 광물제품 제조업
(주)고바이오랩,348150,2019/12,,,,,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)고바이오랩,348150,2020/12,-49249.43,-1072.63,-50607.01,-1102.19,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)고바이오랩,348150,2021/12,-11067.98,-382.53,-13435.23,-464.35,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)고바이오랩,348150,2022/12,-15851.12,-136.58,-8943.11,-119.62,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)고영테크놀러지,098460,2011/12,28970.09,33.63,27718.99,34.56,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2012/12,32628.63,30.26,28550.06,28.33,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2013/12,31220.69,27.9,28707.49,27.62,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2014/12,46699.29,32.69,42596.7,31.43,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2015/12,46544.16,31.9,43429.68,31.34,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2016/12,62157.4,36.18,52985.52,34.57,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2017/12,65695.26,32.3,58409.3,30.92,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2018/12,86343.44,36.25,75984.96,34.57,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2019/12,80742.92,36.36,73465.3,35.07,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2020/12,52359.33,29.16,35556.55,22.64,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2021/12,96462.49,39.01,80493.3,34.98,29,제조업,기타 기계 및 장비 제조업
(주)고영테크놀러지,098460,2022/12,139396.57,50.62,105327.68,43.55,29,제조업,기타 기계 및 장비 제조업
(주)골드앤에스,035290,2011/12,15570.49,32.76,14658.86,30.85,58,정보통신업,출판업
(주)골드앤에스,035290,2012/12,7635.89,17.4,7893.95,17.99,58,정보통신업,출판업
(주)골드앤에스,035290,2013/12,1375.8,3.48,-1958.86,-5.35,58,정보통신업,출판업
(주)골드앤에스,035290,2014/12,4010.26,12.82,1806.61,6.14,58,정보통신업,출판업
(주)골드앤에스,035290,2015/12,1377.12,6.2,-3739.74,-16.85,58,정보통신업,출판업
(주)골드앤에스,035290,2016/12,4764.12,29.98,4792.12,30.15,58,정보통신업,출판업
(주)골드앤에스,035290,2017/12,-4291.99,-33.53,-4235.05,-33.08,58,정보통신업,출판업
(주)골드앤에스,035290,2018/12,-311.92,-3.59,11.61,0.13,58,정보통신업,출판업
(주)골드앤에스,035290,2019/12,-15967.57,-208.92,-16227.48,-212.33,58,정보통신업,출판업
(주)골드앤에스,035290,2020/12,5505.25,133.02,5505.25,133.02,58,정보통신업,출판업
(주)골드앤에스,035290,2021/12,5422.43,40.15,5422.43,40.15,58,정보통신업,출판업
(주)골드앤에스,035290,2022/12,3033.97,31.97,3033.97,31.97,58,정보통신업,출판업
(주)골드퍼시픽,038530,2011/12,,,4434.65,39.46,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2012/12,,,4958.14,47.26,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2013/12,-4290.42,-59.86,-3602.2,-55.52,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2014/12,1554.55,9.43,-2264.04,-46.63,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2015/12,-2786.97,-14.96,-7836.3,-128.01,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2016/12,,,-19661.53,-205.06,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2017/12,,,1313.87,26.11,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2018/12,-1488.34,-26.07,-1459.51,-26.15,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2019/12,,,-25252.68,-223.02,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2020/12,,,4480.01,31.25,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2021/12,,,-12933.87,-148.29,46,도매 및 소매업,도매 및 상품 중개업
(주)골드퍼시픽,038530,2022/12,-4726.71,-14.05,-4877.26,-14.49,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존,215000,2015/12,,,,,58,정보통신업,출판업
(주)골프존,215000,2016/12,82752.48,38.14,69940.02,35.53,58,정보통신업,출판업
(주)골프존,215000,2017/12,86594.02,43.27,71718.52,41.73,58,정보통신업,출판업
(주)골프존,215000,2018/12,63252.87,31.83,60657.91,31.66,58,정보통신업,출판업
(주)골프존,215000,2019/12,99662.42,40.35,87478.96,36.59,58,정보통신업,출판업
(주)골프존,215000,2020/12,142962.58,47.89,116051.83,41.29,58,정보통신업,출판업
(주)골프존,215000,2021/12,221087.72,50.21,185686.01,44.93,58,정보통신업,출판업
(주)골프존,215000,2022/12,280238.04,45.38,238360,42.06,58,정보통신업,출판업
(주)골프존뉴딘홀딩스,121440,2011/12,68848.89,31.9,65510.64,31.23,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2012/12,121408.57,41.92,108386.02,39.22,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2013/12,104828.51,28.71,89965.12,26.46,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2014/12,165410.32,38.5,110458.29,28.54,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2015/12,25820.5,15.69,3300.63,11.23,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2016/12,50468.4,20.75,-9300.74,-33.63,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2017/12,23288.31,10.89,-6328.61,-26.93,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2018/12,60807.94,27.26,19639.69,121.98,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2019/12,30323.24,13.25,-17313.43,-64.37,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2020/12,100472.21,34.41,41070.57,71.45,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2021/12,219081.76,52.45,155678.16,194.26,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2022/12,162836.41,33.32,100404.43,99.41,46,도매 및 소매업,도매 및 상품 중개업
(주)공구우먼,366030,2017/12,,,,,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2018/12,,,,,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2019/12,,,,,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2020/12,,,8811.25,26.96,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2021/12,,,15289.08,32.31,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2022/12,,,17839.19,30.4,47,도매 및 소매업,소매업; 자동차 제외
(주)광림,014200,2011/12,,,15697.65,14.74,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2012/12,,,10280.56,12.05,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2013/12,,,11826.55,11.43,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2014/12,34136.72,14.75,12621.85,13.64,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2015/12,,,46963.35,19.8,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2016/12,9774.59,11.2,12766.74,14.62,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2017/12,9886.97,7.31,121763.98,122.47,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2018/12,-58751.81,-43.01,-63701.87,-84.38,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2019/12,22505.39,15.43,-65585.59,-70.34,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2020/12,9100.52,5.64,4191.32,4.02,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2021/12,20654.74,10.96,10107.92,7.38,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2022/12,20244.97,9.78,-54797.74,-35.1,30,제조업,자동차 및 트레일러 제조업
(주)광명전기,017040,2011/12,12700.72,13.75,8524.07,14.7,28,제조업,전기장비 제조업
(주)광명전기,017040,2012/12,13422.2,11.45,7812.51,9.85,28,제조업,전기장비 제조업
(주)광명전기,017040,2013/12,22856.32,19.39,16789.22,18.58,28,제조업,전기장비 제조업
(주)광명전기,017040,2014/12,24682.31,18.31,20049.23,17.31,28,제조업,전기장비 제조업
(주)광명전기,017040,2015/12,23499.45,20.2,14620.46,15.72,28,제조업,전기장비 제조업
(주)광명전기,017040,2016/12,16207.87,16.72,30170.87,31.13,28,제조업,전기장비 제조업
(주)광명전기,017040,2017/12,9525.8,9.38,8812.49,8.39,28,제조업,전기장비 제조업
(주)광명전기,017040,2018/12,17755.15,15.56,15738.2,16.23,28,제조업,전기장비 제조업
(주)광명전기,017040,2019/12,20753.67,15.74,19713.93,15.77,28,제조업,전기장비 제조업
(주)광명전기,017040,2020/12,20135.46,16.3,19101.24,16.97,28,제조업,전기장비 제조업
(주)광명전기,017040,2021/12,21986.6,16.04,19415.34,15.82,28,제조업,전기장비 제조업
(주)광명전기,017040,2022/12,22131.31,16.01,19234.09,14.77,28,제조업,전기장비 제조업
(주)광무,029480,2011/12,-31297.66,-60.47,-34287.6,-68.09,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2012/12,2867.93,6.96,-2546.32,-6.3,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2013/12,-19191.93,-93.46,-27128.53,-268.46,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2014/12,,,7685.26,20.01,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2015/12,,,4969.66,28.16,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2016/12,,,7028.95,26.59,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2017/12,,,4347.69,20.18,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2018/12,3161.84,13.7,2567.43,12.4,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2019/12,6253.03,17.14,3691.03,14.62,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2020/12,-8614.38,-34.22,-8494.13,-33.97,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2021/12,6988.69,36.94,6557.97,36.09,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2022/12,2721.42,3.48,2759.39,3.53,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광주신세계,037710,2011/12,,,81174.22,36.96,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2012/12,,,78930.35,36.92,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2013/12,,,77074.43,37.3,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2014/12,,,75546.09,36.88,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2015/12,,,78789.64,38.37,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2016/12,,,79200.71,37.64,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2017/12,,,79390.39,37.87,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2018/12,,,74360.77,55,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2019/12,,,84867.5,54.8,47,도매 및 소매업,소매업; 자동차 제외
