회사명,거래소코드,회계년도,[제조]      단기차입금(요약)(IFRS),[제조]      유동성장기부채(요약)(IFRS),[제조]      단기차입금(요약)(IFRS연결),[제조]      유동성장기부채(요약)(IFRS연결)
(주)아모레퍼시픽,090430,2019/12,0,0,99347,197592
(주)아모레퍼시픽,090430,2020/12,0,0,154160,0
(주)아모레퍼시픽,090430,2021/12,0,0,199124,0
(주)아모레퍼시픽그룹,002790,2011/12,0,0,15581,0
(주)아모레퍼시픽그룹,002790,2012/12,0,0,24812,0
(주)아모레퍼시픽그룹,002790,2013/12,0,0,42028,42209
(주)아모레퍼시픽그룹,002790,2014/12,0,0,47637,0
(주)아모레퍼시픽그룹,002790,2015/12,0,0,46176,75549
(주)아모레퍼시픽그룹,002790,2016/12,0,0,115825,89860
(주)아모레퍼시픽그룹,002790,2017/12,0,0,178052,0
(주)아모레퍼시픽그룹,002790,2018/12,0,0,169422,0
(주)아모레퍼시픽그룹,002790,2019/12,0,0,157605,46531
(주)아모레퍼시픽그룹,002790,2020/12,0,0,257460,0
(주)아모레퍼시픽그룹,002790,2021/12,0,0,257724,0
(주)아센디오,012170,2011/12,0,6777,,
(주)아센디오,012170,2012/12,0,17373,0,17373
(주)아센디오,012170,2013/12,1795,7352,2053,7430
(주)아센디오,012170,2014/12,1325,7593,4110,7593
(주)아센디오,012170,2015/12,1297,3275,1297,3275
(주)아센디오,012170,2016/12,1073,925,,
(주)아센디오,012170,2017/12,5678,15021,5689,15021
(주)아센디오,012170,2018/12,2467,15656,2993,37992
(주)아센디오,012170,2019/12,7389,2209,3357,2209
(주)아센디오,012170,2020/12,161,0,282,0
(주)아센디오,012170,2021/12,7471,0,7604,0
(주)아이마켓코리아,122900,2011/12,0,0,,
(주)아이마켓코리아,122900,2012/12,0,0,956,0
(주)아이마켓코리아,122900,2013/12,8016,0,15397,0
(주)아이마켓코리아,122900,2014/12,0,0,8488,1090
(주)아이마켓코리아,122900,2015/12,0,0,14154,1287
(주)아이마켓코리아,122900,2016/12,0,0,10480,1090
(주)아이마켓코리아,122900,2017/12,0,10,10949,1100
(주)아이마켓코리아,122900,2018/12,0,0,20014,0
(주)아이마켓코리아,122900,2019/12,0,0,17830,0
(주)아이마켓코리아,122900,2020/12,0,0,14779,0
(주)아이마켓코리아,122900,2021/12,0,0,22225,0
(주)아이에이치큐,003560,2011/12,2264,0,2264,0
(주)아이에이치큐,003560,2012/12,0,0,0,0
(주)아이에이치큐,003560,2013/12,0,0,0,0
(주)아이에이치큐,003560,2014/12,10500,3518,10500,3518
(주)아이에이치큐,003560,2015/12,5500,0,5500,0
(주)아이에이치큐,003560,2016/12,2000,0,2000,0
(주)아이에이치큐,003560,2017/12,0,1996,0,1996
(주)아이에이치큐,003560,2018/12,0,0,0,0
(주)아이에이치큐,003560,2019/12,0,0,0,0
(주)아이에이치큐,003560,2020/12,0,0,0,0
(주)아이에이치큐,003560,2021/12,0,0,434,0
(주)알루코,001780,2011/12,122766,8983,194665,40215
(주)알루코,001780,2012/12,119770,5470,166491,32636
(주)알루코,001780,2013/12,120410,37375,167462,57930
(주)알루코,001780,2014/12,104707,22335,147729,41434
(주)알루코,001780,2015/12,74036,37505,109669,57092
(주)알루코,001780,2016/12,68071,17607,119627,34544
(주)알루코,001780,2017/12,90532,9322,158745,26169
(주)알루코,001780,2018/12,110757,5955,261077,65151
(주)알루코,001780,2019/12,88856,7631,272756,64060
(주)알루코,001780,2020/12,96340,13747,246692,51501
(주)알루코,001780,2021/12,112147,12496,250714,42993
(주)알앤엘바이오,003190,2011/12,4587,0,12067,0
(주)알앤엘바이오,003190,2012/12,4067,0,12711,0
(주)에넥스,011090,2011/12,17663,0,17663,0
(주)에넥스,011090,2012/12,10310,10000,10310,10000
(주)에넥스,011090,2013/12,12438,0,12438,0
(주)에넥스,011090,2014/12,9900,0,9900,0
(주)에넥스,011090,2015/12,10500,0,10500,0
(주)에넥스,011090,2016/12,13500,0,13500,0
(주)에넥스,011090,2017/12,13500,0,13500,0
(주)에넥스,011090,2018/12,13500,0,13500,0
(주)에넥스,011090,2019/12,13500,0,13500,0
(주)에넥스,011090,2020/12,13200,0,13200,0
(주)에넥스,011090,2021/12,8200,0,8200,0
(주)에스비에스,034120,2011/12,58808,49985,58808,49985
(주)에스비에스,034120,2012/12,53526,61,53526,61
(주)에스비에스,034120,2013/12,22689,0,22689,0
(주)에스비에스,034120,2014/12,54207,49980,54207,49980
(주)에스비에스,034120,2015/12,41785,0,41785,0
(주)에스비에스,034120,2016/12,69647,0,69647,0
(주)에스비에스,034120,2017/12,9771,59991,10084,59991
(주)에스비에스,034120,2018/12,26150,0,26266,0
(주)에스비에스,034120,2019/12,6368,129945,6368,129945
(주)에스비에스,034120,2020/12,0,0,0,0
(주)에스비에스,034120,2021/12,0,99948,2000,99948
(주)에스엠벡셀,010580,2011/12,9990,3288,,
(주)에스엠벡셀,010580,2012/12,12590,5125,,
(주)에스엠벡셀,010580,2013/12,18590,1250,,
(주)에스엠벡셀,010580,2014/12,16871,1275,,
(주)에스엠벡셀,010580,2015/12,14327,2148,,
(주)에스엠벡셀,010580,2016/12,9550,4212,,
(주)에스엠벡셀,010580,2017/12,3100,4114,,
(주)에스엠벡셀,010580,2018/12,3550,1200,,
(주)에스엠벡셀,010580,2019/12,11491,0,,
(주)에스엠벡셀,010580,2020/12,2000,13500,,
(주)에스엠벡셀,010580,2021/12,0,0,0,0
(주)에스와이코퍼레이션,008080,2011/12,5770,9665,7881,9665
(주)에스와이코퍼레이션,008080,2012/12,21771,10006,24082,11149
(주)에스원,012750,2011/12,0,0,0,0
(주)에스원,012750,2012/12,0,0,0,0
(주)에스원,012750,2013/12,0,0,0,0
(주)에스원,012750,2014/12,190000,0,190000,0
(주)에스원,012750,2015/12,0,0,0,0
(주)에스원,012750,2016/12,0,0,0,0
(주)에스원,012750,2017/12,0,0,0,0
(주)에스원,012750,2018/12,0,0,0,0
(주)에스원,012750,2019/12,0,0,0,0
(주)에스원,012750,2020/12,0,0,0,0
(주)에스원,012750,2021/12,0,0,0,0
(주)에스제이엠,123700,2011/12,10000,0,10000,0
(주)에스제이엠,123700,2012/12,8000,0,8107,0
(주)에스제이엠,123700,2013/12,3166,0,3442,0
(주)에스제이엠,123700,2014/12,3298,0,3298,0
(주)에스제이엠,123700,2015/12,0,0,0,0
(주)에스제이엠,123700,2016/12,0,0,0,0
(주)에스제이엠,123700,2017/12,0,0,0,0
(주)에스제이엠,123700,2018/12,750,0,750,0
(주)에스제이엠,123700,2019/12,0,0,0,0
(주)에스제이엠,123700,2020/12,0,0,131,0
(주)에스제이엠,123700,2021/12,0,0,125,1094
(주)에스제이엠홀딩스,025530,2011/12,0,0,10510,0
(주)에스제이엠홀딩스,025530,2012/12,0,0,8607,500
(주)에스제이엠홀딩스,025530,2013/12,0,0,4942,0
(주)에스제이엠홀딩스,025530,2014/12,0,0,3298,0
(주)에스제이엠홀딩스,025530,2015/12,0,0,0,0
(주)에스제이엠홀딩스,025530,2016/12,0,0,150,0
(주)에스제이엠홀딩스,025530,2017/12,0,12000,0,12000
(주)에스제이엠홀딩스,025530,2018/12,12000,587,12750,587
(주)에스제이엠홀딩스,025530,2019/12,12000,0,12000,4355
(주)에스제이엠홀딩스,025530,2020/12,12000,0,12131,3178
(주)에스제이엠홀딩스,025530,2021/12,12000,0,12125,1094
(주)에스지글로벌,001380,2011/12,28473,1351,31605,1351
(주)에스지글로벌,001380,2012/12,8524,417,10881,417
(주)에스지글로벌,001380,2013/12,5522,20236,8261,20236
(주)에스지글로벌,001380,2014/12,22815,221,25636,221
(주)에스지글로벌,001380,2015/12,22338,20315,30905,20315
(주)에스지글로벌,001380,2016/12,43697,0,58581,0
(주)에스지글로벌,001380,2017/12,25688,0,39185,0
(주)에스지글로벌,001380,2018/12,14104,0,30357,0
(주)에스지글로벌,001380,2019/12,10000,10000,24550,10000
(주)에스지글로벌,001380,2020/12,10000,3000,18145,3000
(주)에스지글로벌,001380,2021/12,0,4000,1240,4000
(주)에스지세계물산,004060,2011/12,34155,0,37615,0
(주)에스지세계물산,004060,2012/12,27421,0,28385,0
(주)에스지세계물산,004060,2013/12,24857,0,25806,0
(주)에스지세계물산,004060,2014/12,35357,0,36896,0
(주)에스지세계물산,004060,2015/12,36408,0,38576,0
(주)에스지세계물산,004060,2016/12,41333,0,43387,0
(주)에스지세계물산,004060,2017/12,42105,0,43402,0
(주)에스지세계물산,004060,2018/12,52338,0,52562,0
(주)에스지세계물산,004060,2019/12,39550,0,39840,0
(주)에스지세계물산,004060,2020/12,37414,0,37501,0
(주)에스지세계물산,004060,2021/12,38597,0,38597,0
(주)에스피씨삼립,005610,2011/12,28400,500,28400,500
(주)에스피씨삼립,005610,2012/12,0,0,101500,0
(주)에스피씨삼립,005610,2013/12,35000,20000,119378,20000
(주)에스피씨삼립,005610,2014/12,38000,10000,103250,60000
(주)에스피씨삼립,005610,2015/12,27000,20000,107990,20000
(주)에스피씨삼립,005610,2016/12,45900,10000,89830,30000
(주)에스피씨삼립,005610,2017/12,67700,20000,128820,42900
(주)에스피씨삼립,005610,2018/12,92517,42000,117517,42000
(주)에스피씨삼립,005610,2019/12,86861,22900,113961,22900
(주)에스피씨삼립,005610,2020/12,122093,61146,157093,61146
(주)에스피씨삼립,005610,2021/12,142425,0,188265,0
(주)에이블씨엔씨,078520,2011/12,0,200,0,200
(주)에이블씨엔씨,078520,2012/12,0,0,0,0
(주)에이블씨엔씨,078520,2013/12,0,0,0,0
(주)에이블씨엔씨,078520,2014/12,0,0,0,0
(주)에이블씨엔씨,078520,2015/12,0,0,0,0
(주)에이블씨엔씨,078520,2016/12,0,0,0,0
(주)에이블씨엔씨,078520,2017/12,0,0,0,0
(주)에이블씨엔씨,078520,2018/12,0,0,1388,0
(주)에이블씨엔씨,078520,2019/12,0,23652,7639,26247
(주)에이블씨엔씨,078520,2020/12,0,19572,3432,20560
(주)에이블씨엔씨,078520,2021/12,0,12875,1358,14165
(주)에이엔피,015260,2011/12,24372,2155,94152,3405
(주)에이엔피,015260,2012/12,18728,1075,81136,4219
(주)에이엔피,015260,2013/12,9512,1770,71398,4780
(주)에이엔피,015260,2014/12,8878,1623,99164,4428
(주)에이엔피,015260,2015/12,23103,1836,28067,1445
(주)에이엔피,015260,2016/12,18558,2123,21113,2429
(주)에이엔피,015260,2017/12,22541,8005,25010,8405
(주)에이엔피,015260,2018/12,20430,1927,22786,2311
(주)에이엔피,015260,2019/12,20751,5028,23521,5536
(주)에이엔피,015260,2020/12,14693,4762,,
(주)에이엔피,015260,2021/12,4621,4439,,
(주)에이프로젠,007460,2011/12,40781,59538,62924,66443
(주)에이프로젠,007460,2012/12,51837,31276,53451,31276
(주)에이프로젠,007460,2013/12,22741,34900,,
(주)에이프로젠,007460,2014/12,29915,17174,,
(주)에이프로젠,007460,2015/12,34216,4801,,
(주)에이프로젠,007460,2016/12,35482,333,,
(주)에이프로젠,007460,2017/12,10590,0,10590,0
(주)에이프로젠,007460,2018/12,10000,0,10000,0
(주)에이프로젠,007460,2019/12,10000,0,13167,0
(주)에이프로젠,007460,2020/12,72500,229,12470,0
(주)에이프로젠,007460,2021/12,60000,132,12089,0
(주)에이프로젠바이오로직스,003060,2011/12,4591,17986,9524,17986
(주)에이프로젠바이오로직스,003060,2012/12,3893,1929,9515,1929
(주)에이프로젠바이오로직스,003060,2013/12,1008,528,1816,528
(주)에이프로젠바이오로직스,003060,2014/12,2553,3098,2553,3098
(주)에이프로젠바이오로직스,003060,2015/12,3867,656,3867,656
(주)에이프로젠바이오로직스,003060,2016/12,4221,31470,4221,31740
(주)에이프로젠바이오로직스,003060,2017/12,4359,22398,4359,22398
(주)에이프로젠바이오로직스,003060,2018/12,3387,6090,3387,6090
(주)에이프로젠바이오로직스,003060,2019/12,3167,0,3167,106
(주)에이프로젠바이오로직스,003060,2020/12,2470,0,2470,0
(주)에이프로젠바이오로직스,003060,2021/12,2089,0,2089,0
(주)에이플러스에셋어드바이저,244920,2011/03,,,,
(주)에이플러스에셋어드바이저,244920,2012/03,,,,
(주)에이플러스에셋어드바이저,244920,2013/03,,,,
(주)에이플러스에셋어드바이저,244920,2014/12,,,,
(주)에이플러스에셋어드바이저,244920,2015/12,,,,
(주)에이플러스에셋어드바이저,244920,2016/12,,,,
(주)에이플러스에셋어드바이저,244920,2017/12,,,,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,
(주)에이플러스에셋어드바이저,244920,2019/12,3000,0,3000,367
(주)에이플러스에셋어드바이저,244920,2020/12,2000,0,2000,367
(주)에이플러스에셋어드바이저,244920,2021/12,2000,0,2000,608
(주)에프앤에프,383220,2021/12,200000,0,210642,0
(주)에프앤에프홀딩스,007700,2011/12,880,0,880,0
(주)에프앤에프홀딩스,007700,2012/12,5760,0,5760,0
(주)에프앤에프홀딩스,007700,2013/12,21670,0,21670,0
(주)에프앤에프홀딩스,007700,2014/12,2400,13625,2400,13625
(주)에프앤에프홀딩스,007700,2015/12,28560,19250,28560,19250
(주)에프앤에프홀딩스,007700,2016/12,0,0,0,0
(주)에프앤에프홀딩스,007700,2017/12,0,0,0,0
(주)에프앤에프홀딩스,007700,2018/12,0,0,0,0
(주)에프앤에프홀딩스,007700,2019/12,0,9699,0,18812
(주)에프앤에프홀딩스,007700,2020/12,49000,0,53902,10706
(주)에프앤에프홀딩스,007700,2021/12,0,0,210642,10739
(주)엔씨소프트,036570,2011/12,0,0,12380,0
(주)엔씨소프트,036570,2012/12,0,0,12174,0
(주)엔씨소프트,036570,2013/12,0,0,3430,0
(주)엔씨소프트,036570,2014/12,0,0,0,0
(주)엔씨소프트,036570,2015/12,0,0,0,0
(주)엔씨소프트,036570,2016/12,0,0,0,0
(주)엔씨소프트,036570,2017/12,0,0,0,0
(주)엔씨소프트,036570,2018/12,0,149985,5066,149985
(주)엔씨소프트,036570,2019/12,0,0,11310,0
(주)엔씨소프트,036570,2020/12,0,0,5271,0
(주)엔씨소프트,036570,2021/12,0,139986,5151,139986
(주)엔아이스틸,008260,2011/12,72800,0,,
(주)엔아이스틸,008260,2012/12,46556,0,,
(주)엔아이스틸,008260,2013/12,43251,0,,
(주)엔아이스틸,008260,2014/12,60756,0,,
(주)엔아이스틸,008260,2015/12,56863,0,,
(주)엔아이스틸,008260,2016/12,71992,5833,,
(주)엔아이스틸,008260,2017/12,72591,10296,,
(주)엔아이스틸,008260,2018/12,64753,18529,,
(주)엔아이스틸,008260,2019/12,82144,24742,,
(주)엔아이스틸,008260,2020/12,101138,8025,,
(주)엔아이스틸,008260,2021/12,106441,14774,,
(주)엔케이,085310,2011/12,66502,8064,157597,36746
(주)엔케이,085310,2012/12,62478,13213,139023,27543
(주)엔케이,085310,2013/12,59246,11190,81066,31525
(주)엔케이,085310,2014/12,67038,7134,89370,7134
(주)엔케이,085310,2015/12,46167,2646,66558,2646
(주)엔케이,085310,2016/12,27483,2782,45919,2782
(주)엔케이,085310,2017/12,18500,2182,38326,2182
(주)엔케이,085310,2018/12,14956,18429,28950,18429
(주)엔케이,085310,2019/12,16314,2899,27712,2899
(주)엔케이,085310,2020/12,7700,2174,7700,2215
(주)엔케이,085310,2021/12,0,0,0,0
(주)엘에스,006260,2011/12,0,50000,1403417,489030
(주)엘에스,006260,2012/12,0,29993,1346764,874244
(주)엘에스,006260,2013/12,0,0,1331653,921456
(주)엘에스,006260,2014/12,0,10000,1362223,652413
(주)엘에스,006260,2015/12,0,0,1196660,991686
(주)엘에스,006260,2016/12,0,149898,1074326,1036271
(주)엘에스,006260,2017/12,113392,0,1232879,571727
(주)엘에스,006260,2018/12,0,159921,1189327,775093
(주)엘에스,006260,2019/12,0,2324,1086392,876606
(주)엘에스,006260,2020/12,0,2391,1244974,666393
(주)엘에스,006260,2021/12,0,122183,1537208,1011670
(주)엘에스네트웍스,000680,2011/12,39491,0,40453,0
(주)엘에스네트웍스,000680,2012/12,261825,0,262925,0
(주)엘에스네트웍스,000680,2013/12,86636,0,88249,0
(주)엘에스네트웍스,000680,2014/12,118665,259350,120065,262728
(주)엘에스네트웍스,000680,2015/12,172207,68150,173697,75786
(주)엘에스네트웍스,000680,2016/12,162527,58745,167130,59186
(주)엘에스네트웍스,000680,2017/12,44835,370125,48864,370569
(주)엘에스네트웍스,000680,2018/12,63607,49932,67415,50510
(주)엘에스네트웍스,000680,2019/12,37114,49903,38814,49985
(주)엘에스네트웍스,000680,2020/12,83435,409724,84935,409724
(주)엘에스네트웍스,000680,2021/12,11483,19958,12833,19958
(주)엘에프,093050,2011/12,1890,29966,14297,29966
(주)엘에프,093050,2012/12,0,0,16929,0
(주)엘에프,093050,2013/12,0,49978,32746,49978
(주)엘에프,093050,2014/12,0,0,46596,550
(주)엘에프,093050,2015/12,0,0,79586,1350
(주)엘에프,093050,2016/12,0,99962,93726,101145
(주)엘에프,093050,2017/12,0,49981,62650,51021
(주)엘에프,093050,2018/12,0,0,68014,0
(주)엘에프,093050,2019/12,0,49962,234488,184516
(주)엘에프,093050,2020/12,20000,59958,291791,161366
(주)엘에프,093050,2021/12,20000,12000,234807,14500
(주)엘엑스세미콘,108320,2011/12,0,0,0,0
(주)엘엑스세미콘,108320,2012/12,0,0,0,0
(주)엘엑스세미콘,108320,2013/12,0,0,0,0
(주)엘엑스세미콘,108320,2014/12,0,0,0,0
(주)엘엑스세미콘,108320,2015/12,0,0,0,0
(주)엘엑스세미콘,108320,2016/12,0,0,0,0
(주)엘엑스세미콘,108320,2017/12,0,0,0,0
(주)엘엑스세미콘,108320,2018/12,0,0,0,0
(주)엘엑스세미콘,108320,2019/12,0,0,0,0
(주)엘엑스세미콘,108320,2020/12,0,0,0,0
(주)엘엑스세미콘,108320,2021/12,0,0,0,0
(주)엘엑스인터내셔널,001120,2011/12,457839,195829,823041,198379
(주)엘엑스인터내셔널,001120,2012/12,200607,102594,640304,103076
(주)엘엑스인터내셔널,001120,2013/12,142451,146988,676521,146988
(주)엘엑스인터내셔널,001120,2014/12,19206,232460,462529,232460
(주)엘엑스인터내셔널,001120,2015/12,43366,221459,423500,222419
(주)엘엑스인터내셔널,001120,2016/12,62959,33407,197215,34139
(주)엘엑스인터내셔널,001120,2017/12,63122,157378,130692,164767
(주)엘엑스인터내셔널,001120,2018/12,466,225875,63318,243582
(주)엘엑스인터내셔널,001120,2019/12,73684,204135,136375,222880
(주)엘엑스인터내셔널,001120,2020/12,55052,154802,106804,225630
(주)엘엑스인터내셔널,001120,2021/12,76085,212287,415971,328656
(주)엘엑스하우시스,108670,2011/12,93613,150092,315048,150092
(주)엘엑스하우시스,108670,2012/12,10249,60084,189772,68189
(주)엘엑스하우시스,108670,2013/12,12469,99921,185791,126649
(주)엘엑스하우시스,108670,2014/12,31672,98,224776,10905
(주)엘엑스하우시스,108670,2015/12,0,99911,210912,103961
(주)엘엑스하우시스,108670,2016/12,0,99929,190644,122563
(주)엘엑스하우시스,108670,2017/12,0,99973,201234,105628
(주)엘엑스하우시스,108670,2018/12,0,99925,235365,140673
(주)엘엑스하우시스,108670,2019/12,0,250594,220551,259198
(주)엘엑스하우시스,108670,2020/12,50000,151449,247600,154167
(주)엘엑스하우시스,108670,2021/12,30000,270659,244178,294369
(주)엘엑스홀딩스,383800,2021/12,0,0,,
(주)엘지,003550,2011/12,55000,0,159822,305922
(주)엘지,003550,2012/12,0,0,174093,179796
(주)엘지,003550,2013/12,0,0,108660,494887
(주)엘지,003550,2014/12,0,0,180230,503821
(주)엘지,003550,2015/12,0,0,168518,320563
(주)엘지,003550,2016/12,0,0,190795,506975
(주)엘지,003550,2017/12,0,0,59086,320726
(주)엘지,003550,2018/12,0,0,72956,161526
(주)엘지,003550,2019/12,0,444,56129,323055
(주)엘지,003550,2020/12,0,644,49665,274202
(주)엘지,003550,2021/12,0,616,41453,247308
(주)엘지생명과학,068870,2011/12,24653,3038,24653,3038
(주)엘지생명과학,068870,2012/12,14861,9775,15145,9775
(주)엘지생명과학,068870,2013/12,31692,49978,31692,49978
