회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
한화에어로스페이스(주),012450,2015/12,4002920,2176837,12.53,719.44,9.45,83.89,105.57,14.16,16066,-100263,5167174,4107930,2245116,12.7,744.48,10.56,82.97,105.74,15.73,16609,-59560,6393095,-24990.07
한화에어로스페이스(주),012450,2016/12,4644858,2163873,24.28,714.56,2.54,114.65,93.31,9.19,20610,79298,4272057,5652438,2340765,20.98,780.49,13.08,141.48,102.17,14.36,21268,150726,8503569,141028.03
한화에어로스페이스(주),012450,2017/12,3793915,2040619,23.88,668.16,17.54,85.92,92.04,7.42,27829,-55726,3559801,5747573,2180953,23.4,720.4,21.55,163.53,94.35,12.08,34987,82909,20632743,2066.3
한화에어로스페이스(주),012450,2018/12,3881087,1968973,26.8,641.19,21.87,97.11,78.07,4.7,28180,-91026,3031843,7396686,2635750,23.44,792.01,20.25,180.63,81.33,9.91,46504,53177,22529051,-44840.09
한화에어로스페이스(주),012450,2019/12,4357481,1978352,31.33,644.72,23.62,120.26,99.52,11.36,34274,-64196,5582653,8708411,2855355,24.98,835.84,30.04,204.99,97.14,14.18,59405,165226,39697213,-11150.71
한화에어로스페이스(주),012450,2020/12,4641447,1995622,32.6,651.4,22.74,132.58,78.78,8.42,39205,-7326,5691235,9464816,2989726,26.18,878.06,34.12,216.58,90.56,12.91,66285,243947,41479206,39226.36
한화에어로스페이스(주),012450,2021/12,5140204,2090850,36.67,687.9,26.31,145.84,71.99,2.34,43443,-17755,4429744,11045831,3931559,25.17,988.44,58.38,180.95,108.05,17.68,64018,383047,34217351,26766.17
한화화인케미칼(주),025850,2011/12,194273,136843,25.87,620.23,11.28,41.97,64.31,-4.64,1311,-24873,36475,,,,,,,,,,,,-17296.03
한화화인케미칼(주),025850,2012/12,237608,128071,21.15,574.06,26.69,85.53,62.17,-10.2,1525,-9539,71011,,,,,,,,,,,,312.81
한화화인케미칼(주),025850,2013/12,169524,89663,22.15,371.91,23.26,89.07,50.92,-15,1000,-32700,60964,,,,,,,,,,,,-22416.17
한화화인케미칼(주),025850,2014/12,145202,39724,40.02,109.07,3.31,265.53,30.49,-39.48,1613,-39161,6721,,,,,,,,,,,,-29086.71
한화화인케미칼(주),025850,2015/12,138506,34086,47.29,-9.1,5.34,306.34,26.57,-44.84,2701,-38125,6721,,,,,,,,,,,,-29015.01
해성디에스(주),195870,2015/12,229182,118925,,,,,,,3252,18799,14954,229165,118930,,,,,,,3252,18804,14954,
해성디에스(주),195870,2016/12,251015,161393,23.59,89.87,28.45,55.53,126.68,17.38,2776,25882,24804,250953,161351,23.6,89.55,29.27,55.53,127.55,17.57,2776,25838,24804,35057.63
해성디에스(주),195870,2017/12,291681,182328,24.89,114.5,14.18,59.98,81.7,8.17,1918,34097,194830,290424,181091,24.99,112.87,14.35,60.37,81.9,8.27,1918,33854,209654,44256.18
해성디에스(주),195870,2018/12,308135,198722,21.85,133.79,13.99,55.06,105.36,15.06,2423,27099,294127,306240,196362,22.15,130.98,14.52,55.96,105.92,15.28,2433,26761,303472,44394.98
해성디에스(주),195870,2019/12,326592,208503,21.69,145.3,9.03,56.64,89.39,11.93,2247,27296,795961,326587,208538,21.69,145.34,9.06,56.61,89.46,11.95,2261,27025,810994,50508.43
해성디에스(주),195870,2020/12,383194,231788,22.43,172.69,19.45,65.32,91.02,14.07,1577,43507,814485,383212,231839,22.43,172.75,19.49,65.29,91.09,14.09,1577,43520,814485,71244.99
해성디에스(주),195870,2021/12,477506,296211,16.31,248.48,17.8,61.2,106.92,20.82,1421,87272,339498,474948,294315,16.4,246.25,18.9,61.37,108.03,21.29,1413,86330,344343,119305.26
해태제과식품(주),101530,2011/12,685706,151011,50.03,1418.11,9.42,354.08,71.15,-2.23,25918,43167,7851607,692015,152095,50.16,1408.2,9.41,354.99,71.08,-2.4,26198,42811,8316120,64964.03
해태제과식품(주),101530,2012/12,683626,154981,46.9,1595.79,3.61,341.1,61.16,-7.69,21524,44633,7690196,690468,155502,47.05,1582.5,3.65,344.02,60.22,-8.2,21791,44235,8303630,61173.11
해태제과식품(주),101530,2013/12,706550,152527,47.74,1741.24,2.91,363.23,39.05,-26.52,20139,33653,7582243,714835,156477,47.5,1714.22,3.18,356.83,39.75,-26.14,20322,32097,8125866,50919.59
해태제과식품(주),101530,2014/12,708997,156127,47.18,1774.78,4.24,354.12,49.62,-13.26,18780,25332,7470267,720719,159653,47.15,1744.07,4.78,351.43,50.3,-13.22,18988,24615,8014478,43804.85
해태제과식품(주),101530,2015/12,732849,168576,45.35,2027.18,7.14,334.73,53.51,-9.76,14506,47103,7416057,748186,176861,44.93,2029.15,7.64,323.04,53.51,-9.86,14682,46856,7930835,67127.37
해태제과식품(주),101530,2016/12,779952,285982,33.62,2155.68,3.48,172.73,45.41,-18.72,11177,35376,9515856,796349,294707,33.37,2159.12,4.05,170.22,45.7,-18.51,11353,35151,10087147,59209.54
해태제과식품(주),101530,2017/12,775892,286657,31.63,2160.33,3.7,170.67,50.3,-13.27,8901,18548,9516660,820853,289503,35.1,2171.2,3.64,183.54,46.18,-16.07,9911,18937,9905301,42976.55
해태제과식품(주),101530,2018/12,752815,286274,34.01,2157.69,5.05,162.97,53.62,-8.47,8878,21472,5680468,794989,287544,37.45,2157.69,4.93,176.48,47.92,-11.78,10268,23006,5901048,46870
해태제과식품(주),101530,2019/12,716358,241211,37.01,1848.16,4.16,196.98,37.06,-18.45,9139,12584,12707682,756850,244116,40,1863.08,4.33,210.04,34.43,-20.98,10361,14520,13013792,47773.71
해태제과식품(주),101530,2020/12,577361,259345,31.09,1972.72,6.11,122.62,49.83,-9.45,7491,34053,8671835,621172,263716,33.58,1997.23,5.91,135.55,44.66,-13.03,8310,33888,8683749,58259.18
해태제과식품(주),101530,2021/12,610933,252845,29.45,1928.07,4.63,141.62,35.03,-17.56,4285,24769,7885079,654856,259754,32.12,1969.45,4.73,152.11,32.5,-20.21,4924,26022,8159531,48621.74
핸즈코퍼레이션(주),143210,2011/12,,,,,,,,,,,,,,,,,,,,,,,
핸즈코퍼레이션(주),143210,2012/12,,,,,,,,,,,,,,,,,,,,,,,
핸즈코퍼레이션(주),143210,2013/12,439438,142858,38.71,15042.72,0.69,207.61,51.11,-11.87,5292,-10732,704862,567150,173906,45.35,18333.73,4.89,226.13,44.28,-13.94,8314,6598,824122,5435.99
핸즈코퍼레이션(주),143210,2014/12,473064,134929,38.61,14202.22,0.36,250.6,57.45,-9.57,5578,-2472,1489536,608913,162280,45.82,17101.45,2.77,275.22,39.16,-17.9,8878,-2607,1588784,15680.05
핸즈코퍼레이션(주),143210,2015/12,513949,151489,48.6,14550.11,3.94,239.26,58.35,-3.94,5927,27613,1497795,655491,188985,51.31,18176.16,5.59,246.85,43.27,-12.51,9741,45359,1634121,45315.31
핸즈코퍼레이션(주),143210,2016/12,513866,245036,30.1,2163.95,27.23,109.71,85.12,15.58,5207,24129,1404567,673242,304602,34.21,2714.29,25,121.02,68.65,5.51,8296,59236,1550602,41806.43
핸즈코퍼레이션(주),143210,2017/12,486961,258652,27.42,2266.09,29.69,88.27,72.98,12.15,3120,15030,1240917,675597,323661,34.8,2856.57,32.91,108.74,66.77,8.82,6112,31908,1387566,32429.94
핸즈코퍼레이션(주),143210,2018/12,491240,251457,25.99,2227.72,7.32,95.36,54.11,3.88,3743,714,967789,705255,320603,36.71,2857.17,10.13,119.98,45.02,-2.94,7600,10502,1144631,17724.66
핸즈코퍼레이션(주),143210,2019/12,487826,259639,22.7,2302.57,5.87,87.89,64.76,7.04,4304,19204,2121825,851081,324271,46.18,2888.91,22.83,162.46,60.06,2.57,8608,18688,2576444,37218.54
핸즈코퍼레이션(주),143210,2020/12,500661,255151,29.29,2261.51,4.29,96.22,58.47,-0.58,3187,2085,2074087,844136,314744,47.85,2803.22,16.16,168.2,46.97,-2.13,6301,-5203,2422249,19138.88
핸즈코퍼레이션(주),143210,2021/12,572108,224324,42.53,1979.52,6.58,155.04,48.3,-11.76,5331,-31158,1806393,894964,262030,58.36,2323.98,9.95,241.55,30.62,-10.68,7853,-50129,2322385,-15971.13
현대건설(주),000720,2011/12,10683667,4317757,11.75,674.8,26.41,147.44,126.59,21.1,40128,516685,5643000,11871889,4363474,11.16,654.22,32.25,172.07,128.68,24.75,42676,754007,7093000,533325.99
현대건설(주),000720,2012/12,11055185,4516185,14.17,710.41,25.44,144.79,137.61,23.68,54304,415634,6873000,12746829,4755936,13.31,716.21,30.16,168.02,137.93,27.15,61046,760408,8302000,433203
현대건설(주),000720,2013/12,11871698,4642987,14.75,733.16,21.42,155.69,140.48,26.14,61345,423978,7338000,14666501,5134244,15.69,765.39,27.26,185.66,141.22,28.18,70007,704097,8818000,443280
현대건설(주),000720,2014/12,12181076,4813170,13.85,763.7,19.96,153.08,143.64,26.55,68793,370242,7626000,18244600,6787306,14.24,849.54,30.85,168.8,146.88,28.5,105527,829195,9091000,392364
현대건설(주),000720,2015/12,12487460,5127577,13,820.12,21.1,143.54,146.73,26.01,63223,516166,8246000,19350103,7390638,13.61,926.48,23.29,161.82,150.43,29.21,103081,1089328,10094000,548579
현대건설(주),000720,2016/12,12621253,5465840,12.24,880.82,26.19,130.91,156.12,29.11,45832,589718,9519000,19873443,8124645,12.88,1035.71,24.57,144.61,157.02,31.14,87061,1158959,11269000,632437
현대건설(주),000720,2017/12,11517279,5529916,11.04,892.32,28.8,108.27,156.33,32.47,38777,418815,10091000,18431902,8472938,12.38,1060.59,29.19,117.54,154.37,32.72,76816,986105,11852000,463017
현대건설(주),000720,2018/12,11287867,5312459,12.12,853.3,37.49,112.48,155.76,31.9,52758,304923,9525000,18054609,8291856,13.33,1025.86,32.67,117.74,166.01,35.87,91114,839989,11694000,341832
현대건설(주),000720,2019/12,11302918,5585807,14,902.35,30.42,102.35,170.18,32.38,49975,370564,9144000,18226972,8714982,14.61,1095.56,38.19,109.15,169.09,35.12,84754,859667,11373000,463067
현대건설(주),000720,2020/12,11905200,5545075,17.62,895.04,49.24,114.7,178.63,32.31,50739,236363,21961000,17939274,8766378,14.46,1090.04,49.27,104.64,189.76,38.64,78126,548972,27580000,329454
현대건설(주),000720,2021/12,13291471,6005837,13.93,968.56,38.18,121.31,172.29,29.38,44984,305119,20917000,19637264,9429291,11.51,1184,38.44,108.26,181.37,35.2,58036,753504,34378000,393285
현대건설기계(주),267270,2017/12,1904150,1086170,,,,,,,11931,113072,2546000,2228657,1170938,,,,,,,14201,95233,4362000,
현대건설기계(주),267270,2018/12,2106951,1119505,33.96,1063.6,50.77,88.2,140.09,33.17,17518,92015,3837000,3126515,1568167,30.89,1181.83,34.12,99.37,124.75,40.26,29135,208732,12605000,140444.4
현대건설기계(주),267270,2019/12,1956109,1073604,32.08,1030.98,27.72,82.2,101.26,19.01,19266,41316,7748000,3188051,1577143,35.93,1170.14,21.16,102.14,122.99,34.46,38773,157793,20852000,89728.41
현대건설기계(주),267270,2020/12,2145520,1058699,36.27,1015.85,82.68,102.66,126.57,20.81,20331,16339,6689000,3355861,1587533,36.89,1177.89,61.69,111.39,133.53,33.03,35726,91570,20788000,57009.5
현대건설기계(주),267270,2021/12,2353816,1182026,28.87,1141.05,19.02,99.13,98.21,16.76,18877,67065,6508000,3554288,1547808,35.92,1287.95,29.77,129.63,97.17,27.3,29119,160709,19186000,107724.4
현대글로비스(주),086280,2011/12,3189636,1429599,21.8,7524.53,32.08,123.11,104.24,14.61,10963,339551,2099279,3826580,1491737,27.23,7855.93,32.64,156.52,108.89,15.17,14204,464318,3082644,373230.61
현대글로비스(주),086280,2012/12,3666994,1780301,20.74,9394.94,35.29,105.98,109.59,16.88,17615,422902,2705026,4257803,1919252,25.6,10136.01,38.1,121.85,117.21,18.9,20539,613722,4104691,469670.43
현대글로비스(주),086280,2013/12,4422278,2074551,17.57,10964.27,28.62,113.17,104.41,13.24,14782,404464,2753489,5069219,2333837,27.23,12347.13,36,117.21,118.66,17.76,15890,636909,4037018,464965.62
현대글로비스(주),086280,2014/12,5541652,2562701,14.54,13567.74,27.51,116.24,103.19,12.56,26724,423195,2799070,6196214,2771075,26.32,14679.06,34.05,123.6,121.45,18.09,27082,644629,3916849,505976.2
현대글로비스(주),086280,2015/12,6547753,2777390,16.24,14712.74,14.29,135.75,95.18,9.87,48789,471504,2898290,7478514,3096765,24.67,16415.34,26.07,141.49,113.56,15.03,49799,698027,4544804,579672.13
현대글로비스(주),086280,2016/12,6782265,3049147,15.14,16162.12,10.55,122.43,103.93,11.2,57387,541185,2683470,7967477,3477446,23.45,18445.03,22.74,129.12,123.97,16.54,58898,728791,4553945,673793.27
현대글로비스(주),086280,2017/12,7080908,3560237,11.64,18887.93,7.64,98.89,107.37,11.17,61133,539948,2555002,8185664,3989517,19.53,21176.21,20.84,105.18,126.46,16.28,63235,727070,4416852,680057.4
현대글로비스(주),086280,2018/12,7382051,3726731,15.39,19775.9,7.54,98.08,102.59,12.87,72501,525288,2467832,8687843,4260167,21.35,22620.91,22.23,103.93,122.93,18.11,75635,710140,4231262,678207.25
현대글로비스(주),086280,2019/12,8460175,3999831,16.4,21232.43,4.5,111.51,99.89,11.76,92192,665772,7100782,10129736,4670280,21.57,24808.17,20.21,116.9,117.8,16.2,103508,876538,10143867,926798.04
현대글로비스(주),086280,2020/12,9140432,4312725,23.26,22901.2,25.11,111.94,119.71,18.02,74940,493954,7849204,10898704,5066369,28.62,26915.72,39.49,115.12,136.28,22.04,84796,662151,11332070,792661.89
현대글로비스(주),086280,2021/12,10057011,4811807,19.64,25562.97,25.54,109.01,123.15,20.46,62096,894568,15000961,12170928,5812412,25.2,30846.41,41.73,109.4,141.97,24.86,71355,1126246,18922527,1238373.5
현대두산인프라코어(주),042670,2011/12,5844575,1688630,45.36,100.36,8.44,246.11,60.05,-2.78,121482,372407,9099000,11703675,2285201,51.65,118.93,13.95,412.15,54.78,-2.06,346350,708454,25908000,459731.59
현대두산인프라코어(주),042670,2012/12,6763982,2143019,52.43,154.13,6.62,215.63,54.95,-7.41,140515,53691,10215000,11552841,2996713,53.31,190.11,13.07,285.52,62.16,2.8,381649,362417,25890000,160950.38
현대두산인프라코어(주),042670,2013/12,6905923,2574878,47.01,148.23,0.91,168.2,61.38,-3.27,165945,-19514,8684000,11481494,3549020,49.16,187.95,10.45,223.51,80.5,8.3,312366,369500,20740000,113887.86
현대두산인프라코어(주),042670,2014/12,7209203,2565526,49.64,147.33,0.34,181,56.5,-5.28,161380,94336,9463000,11957427,3288288,50.89,169.85,11.02,263.64,70.25,6.06,291615,452994,23167000,247189.7
현대두산인프라코어(주),042670,2015/12,5979890,1887404,53.77,81.96,1.04,216.83,25.92,-23.68,158670,-143010,7207000,11383173,3102956,52.9,94.87,14.14,266.85,58.58,-0.75,290815,27441,15872000,19301.8
현대두산인프라코어(주),042670,2016/12,4846201,1804101,48.71,73.93,3.32,168.62,30.14,-22.8,124167,45924,5287000,10026809,3448377,44.11,98.64,14.74,190.77,51.26,-6.02,230540,490818,10907000,185776.52
현대두산인프라코어(주),042670,2017/12,5053901,1346466,58.33,29.47,15,275.35,43.39,-19.29,118460,137632,5004000,10276090,3173162,45.24,53.24,25.53,223.84,67.98,0.7,199358,660769,10543000,274233.45
현대두산인프라코어(주),042670,2018/12,4923151,1406363,54.37,35.12,8.76,250.06,49.52,-13.97,133076,181518,4972000,11029167,3820815,38.7,84.18,27.87,188.66,76.81,5.88,196306,848127,13489000,310101.83
현대두산인프라코어(주),042670,2019/12,4965757,1475411,55.63,41.76,5.24,236.57,40.16,-22.42,129753,178187,6687000,11338593,4267552,34.88,113.54,16.86,165.69,56.16,-1.58,192022,840397,32311000,291640.07
현대두산인프라코어(주),042670,2020/12,5180810,1501649,56.15,39.09,21.39,245.01,61.8,-7.25,114472,89362,10730000,12026886,4488999,36.31,120.23,42.84,167.92,89.11,9.7,173738,658599,36351000,210621.38
현대두산인프라코어(주),042670,2021/12,3503272,1091006,38.11,453.15,15.23,221.1,61.06,-8.98,93518,190710,11466000,4782290,1369824,37.31,594.78,19.7,249.12,78.09,9.85,94329,264508,20174000,319237.09
현대로템(주),064350,2011/12,3256852,1046678,28.81,227.39,14.57,211.16,126.82,14.84,54083,123390,921086,3585340,1105081,32.45,229.13,14.39,224.44,127.02,14.3,66655,141354,1081907,167705.72
현대로템(주),064350,2012/12,3296562,1100608,27.27,244.26,7.38,199.52,124.72,14.81,49404,154759,895151,3670360,1183226,31.31,248.38,7.81,210.2,125.33,14.31,61379,175014,1051990,199813.65
현대로템(주),064350,2013/12,3882373,1694074,21.77,298.61,6.78,129.17,152.95,24.94,47231,154906,889199,4274897,1789523,25.89,303.18,7.37,138.88,150.51,23.23,59339,174449,1041289,201371.8
현대로템(주),064350,2014/12,4035084,1643938,27.91,286.81,8.49,145.45,195.24,34.44,36338,-11864,966491,4400828,1738671,31.24,290.82,8.83,153.11,191.73,32.21,49217,6564,1097381,33519.29
현대로템(주),064350,2015/12,4595733,1341339,41.28,215.61,11.74,242.62,166.72,30.76,49193,-210633,663493,5043947,1437665,42.5,219.7,12.74,250.84,160.59,28.12,60916,-192884,874869,-168219.24
현대로템(주),064350,2016/12,4004356,1361089,38.67,220.26,36.7,194.2,174.94,30.8,52155,86263,661344,4473160,1467167,40.53,227.53,35.35,204.88,163.78,28.36,63761,106234,865717,130217.74
현대로템(주),064350,2017/12,3706050,1321836,32.28,211.02,34.06,180.37,192.03,34.17,40938,23198,739006,4083912,1418299,34.45,216.23,32.48,187.94,180.72,31.3,50143,45425,735012,73669.67
현대로템(주),064350,2018/12,3741449,1047428,25.01,146.45,21.23,257.2,144.11,24.52,37800,-223982,998600,4002150,1107994,34.78,145.64,21.27,261.21,136.73,21.08,47069,-196167,1058331,-172480.26
현대로템(주),064350,2019/12,3760024,756433,36.11,77.98,15.96,397.07,106.58,10.45,43505,-362383,2592959,4084281,882880,36.83,93.89,16.69,362.61,106.66,10.21,48880,-279932,2989370,-310835.76
현대로템(주),064350,2020/12,4074604,1290350,27.69,136.45,14.33,215.78,113.96,13.42,33854,42318,2640485,4197374,1346151,27.86,149.85,15.19,211.81,113.32,13.05,35977,82061,2960396,74973.38
현대로템(주),064350,2021/12,4034258,1226758,29.73,124.8,13.52,228.86,115.38,14.16,31535,176070,1100719,4107183,1268245,30.19,136.95,15.29,223.85,115.64,14.34,32010,80218,3003383,209826.47
현대모비스(주),012330,2011/12,16526454,11278544,10.96,2221.39,26.79,46.53,144.09,16.58,38676,2154718,28452000,22575648,13794556,12.33,2729.59,29.31,63.66,117.08,13.45,65624,2674887,56546000,2331983
현대모비스(주),012330,2012/12,18240144,13412627,6.35,2655.94,16.25,35.99,187.11,23.85,25361,2312366,30594000,30046996,17039714,8.57,3366.96,38.91,76.34,164.53,21.99,48295,2906385,60596000,2506027
현대모비스(주),012330,2013/12,19889067,15316261,4.67,3043.57,28.64,29.86,241.27,31,11375,2269798,33745000,34430309,20193186,8.5,4017.59,34.59,70.5,184.09,24.2,37365,2924404,72417000,2488779
현대모비스(주),012330,2014/12,21787966,17174637,3.84,3421.98,38.84,26.86,260.13,32.86,7663,1913897,36893000,39111916,23286103,7.31,4641.31,36.97,67.96,193.48,24.93,32914,3070594,77684000,2156045
현대모비스(주),012330,2015/12,22837944,18333205,2.46,3705.69,25,24.57,211.61,23.55,7533,1920841,49201000,37774833,25676240,8.53,5189.83,30.13,47.12,161.18,20.21,34043,2934571,90914000,2188931
현대모비스(주),012330,2016/12,24763016,20095295,2.74,4060.92,22.7,23.23,234.47,27.06,8653,2038103,61734000,41711608,28557989,7.89,5771.23,23.2,46.06,174.71,22.61,41778,2904692,116343000,2350769
현대모비스(주),012330,2017/12,25362373,21232895,2.01,4292.57,46.11,19.45,281.19,30.55,9773,1462500,50743000,41736819,29358958,7.35,5934.31,30.51,42.16,196.72,24.74,50084,2024929,111325000,1794240
현대모비스(주),012330,2018/12,27177757,22406357,2.39,4531.52,41.68,21.29,276.59,32.95,13068,1548410,50971000,43071132,30703428,6.27,6206.17,28.33,40.28,205.74,26.65,63662,2024957,106563000,1897001
현대모비스(주),012330,2019/12,29800298,23500426,3.81,4765.33,49.57,26.81,256.06,31.85,19160,1679617,0,46606064,32409622,6.27,6563.27,37.29,43.8,206.09,26.91,75005,2359257,0,2076034
현대모비스(주),012330,2020/12,31241433,24091251,3.95,4919.62,11.88,29.68,232.15,29.93,11074,1373830,0,48497676,33328123,6.78,6785.12,41.68,45.52,196.84,26.44,54543,1830292,0,1807806
현대모비스(주),012330,2021/12,32576208,24578908,4.88,5081.4,10.92,32.54,211.66,27.78,9242,1358350,0,51482537,35357474,6.82,7259.01,41.24,45.61,191.3,26.17,38621,2040112,0,1820833
현대비앤지스틸(주),004560,2011/12,619302,255605,45.33,236.57,19.44,142.29,90.17,19.74,12047,32135,563179,622203,256549,45.36,237.82,19.8,142.53,90.96,20.04,12076,31891,637849,49961.34
현대비앤지스틸(주),004560,2012/12,620733,265011,42.31,248.96,18.85,134.23,81.35,11.71,11865,17607,633341,623512,265783,42.38,249.98,19.11,134.59,82.2,12.05,11898,17576,637672,36523.09
현대비앤지스틸(주),004560,2013/12,626577,295743,40.7,289.43,25.23,111.87,101.07,20.5,8892,45934,663957,,,,,,,,,,,,66633.78
현대비앤지스틸(주),004560,2014/12,630403,322609,36.36,324.8,33.82,95.41,119.44,30.43,6983,48414,692360,,,,,,,,,,,,69968.99
현대비앤지스틸(주),004560,2015/12,581173,324496,33.79,327.29,27.6,79.1,101.7,21.11,5581,14525,687018,581173,324496,33.79,327.29,27.71,79.1,101.81,21.15,5581,14525,687018,36744.15
현대비앤지스틸(주),004560,2016/12,567895,347324,23.45,357.35,36.4,63.51,146.57,31.13,3855,36494,994293,567743,347204,23.46,357.19,36.44,63.52,146.64,31.15,3855,36343,994293,58799.83
현대비앤지스틸(주),004560,2017/12,584020,365081,18.61,380.73,36.84,59.97,122.26,28.91,3253,30760,865280,584567,365034,18.59,380.67,37.16,60.14,122.67,29.02,3253,30744,865280,52056.41
현대비앤지스틸(주),004560,2018/12,603194,381944,19.5,402.93,33.76,57.93,132.49,35.4,3287,34841,810019,605619,382026,19.42,403.04,33.91,58.53,132.62,35.42,3295,35042,810019,52735.32
현대비앤지스틸(주),004560,2019/12,605412,402785,19.23,430.38,50.99,50.31,246.62,45.06,3104,36383,1918381,608637,402973,19.18,430.62,50.18,51.04,242.55,44.87,3104,36519,1918381,51417.38
현대비앤지스틸(주),004560,2020/12,645267,428103,17.94,463.71,33.23,50.73,225.18,44.4,3005,33060,1062646,648496,428488,17.89,464.22,33.42,51.35,222.78,44.26,3005,33402,1062646,48669.65
현대비앤지스틸(주),004560,2021/12,764489,496776,18.22,554.14,24.8,53.89,166.24,43.37,2727,88949,1511091,768752,497733,18.14,555.4,25.02,54.45,165.68,43.27,2727,89655,1511091,104954.52
현대에너지솔루션(주),322000,2017/12,255448,221040,,,,,,,0,-22790,118876,,,,,,,,,,,,
현대에너지솔루션(주),322000,2018/12,276395,238852,0,497.13,89.88,15.72,363.6,51.66,0,13902,103037,,,,,,,,,,,,19532.35
현대에너지솔루션(주),322000,2019/12,430363,318035,5.71,467.92,49.09,35.32,174.77,46.66,323,22229,585152,481151,317854,5.11,467.6,41.2,51.37,150.49,41.82,323,22060,585159,28797.11
현대에너지솔루션(주),322000,2020/12,459174,330939,14.44,490.96,103.33,38.75,210.73,44.83,844,11340,880118,458242,328744,14.47,487.04,103.56,39.39,186.25,44.37,844,8781,880955,17986.04
현대에너지솔루션(주),322000,2021/12,605028,320112,13.92,471.63,49.98,89.01,101.14,31.18,1554,6289,1214821,605559,320319,13.9,472,50.16,89.05,101.28,31.29,1554,9495,1217282,14820.87
현대엘리베이터(주),017800,2011/12,1449062,631822,29.14,1077.4,32.93,129.35,148.35,13.42,27627,28584,2188078,1358712,541468,31.44,909.02,32.93,150.93,148.35,14.31,27615,28569,2188078,35674.61
현대엘리베이터(주),017800,2012/12,1578520,708916,28.2,1078.33,54.97,122.67,123.7,7.72,28196,49335,2100720,1266148,396544,35.16,559.12,54.97,219.3,123.7,9.63,28143,49288,2100720,56278.97
현대엘리베이터(주),017800,2013/12,1662449,626841,18.92,819.63,14.75,165.21,85.75,-5.56,24310,103123,2119721,1204332,160072,26.16,133.59,15.59,652.37,86.74,-7.08,24306,98623,2303174,110010.48
현대엘리베이터(주),017800,2014/12,1234343,574038,23.4,484.78,21.06,115.03,87.59,-4.33,14834,128789,2068929,1072912,371686,27.31,277.56,22.36,188.66,92.15,-1.37,15605,133763,3611115,136233.36
현대엘리베이터(주),017800,2015/12,1474794,736758,19.73,498.2,65.62,100.17,162.15,22.57,14371,156722,1505386,1772685,641802,20.17,420.87,66.31,176.2,151.51,20.71,14907,156511,2995732,163891.91
현대엘리베이터(주),017800,2016/12,1480219,807203,14.45,555.4,68.01,83.38,154.18,18.88,20726,191378,0,2107559,791077,16.43,532.1,68.1,166.42,136.92,15.46,34981,181566,0,198892.94
현대엘리베이터(주),017800,2017/12,1698597,875804,22.95,611.1,44.98,93.95,135.28,12.25,13441,179180,0,2287650,835277,21.63,579.05,42.29,173.88,118.42,7.84,27143,135285,0,187073.28
현대엘리베이터(주),017800,2018/12,1801575,1002795,15.53,638.48,50.2,79.66,123.15,8.58,11196,145386,0,2374838,931208,16.34,578.33,45.39,155.03,112.55,6.57,24204,143068,0,154009.33
현대엘리베이터(주),017800,2019/12,1930970,1040968,18.14,665.44,22.67,85.5,104.95,3.12,8796,144510,0,2547731,948179,19.36,588.73,27.92,168.7,100.66,2.01,22857,136203,0,155934.52
현대엘리베이터(주),017800,2020/12,1984026,1066873,16.42,402.68,51.58,85.97,143.97,15.23,9652,140419,0,2626222,1025378,19.2,375.63,47.02,156.12,122.77,9.99,23431,150017,0,151100.31
현대엘리베이터(주),017800,2021/12,2277955,1147117,19.61,440.49,30.22,98.58,98.56,1.07,7140,116249,0,2987394,1136202,20.54,428.57,33.43,162.93,98.94,1.64,22991,129002,0,126678.76
현대오토에버(주),307950,2011/12,378792,153334,0.76,1433.34,41.92,147.04,153.31,30.56,313,39507,390069,393965,157756,0.62,1475.06,43.81,149.73,155.4,31.79,316,43825,880030,45298.11
현대오토에버(주),307950,2012/12,434568,183003,0.38,1730.03,42.51,137.47,150.39,28.14,218,45710,522210,447488,185980,0.54,1757.38,45.49,140.61,153.98,30.41,353,49860,627866,53432.92
현대오토에버(주),307950,2013/12,462285,217987,0.07,2079.87,48.65,112.07,158.35,29.94,134,50162,623121,483307,222576,0.16,2122.02,49.83,117.14,161.63,32.28,134,54044,772184,60001.25
현대오토에버(주),307950,2014/12,593757,266920,0,2484.88,54.25,122.45,154.98,29.59,159,55063,910565,624960,277215,0.01,2579.83,57.33,125.44,158.18,31.69,169,65175,1072539,66733.49
현대오토에버(주),307950,2015/12,651679,305374,0,2857.28,47,113.4,160.23,31.92,82,60136,1036079,687334,317566,0,2971.76,49.62,116.44,163.36,34,96,68240,1178976,72855.46
