회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),[제조]총자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]매출액총이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]경영자본순이익률(IFRS),[제조]총자본정상영업이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]금융비용부담률(IFRS연결),[제조]경영자본순이익률(IFRS연결)
삼영화학공업(주),003720,2018/12,제조업,-6.24,-13.92,-8.05,6.73,0.25,-8.51,-5.76,-13.92,-7.17,6,0.85,-7.46
삼영화학공업(주),003720,2019/12,제조업,-1.47,-4.49,-2.47,10.27,0.28,-2.67,-0.85,-4.49,-1.78,10.25,0.66,-1.88
삼영화학공업(주),003720,2020/12,제조업,0.53,0.49,0.27,12.94,0.28,0.3,1.22,0.49,1.07,13.47,0.32,1.11
삼영화학공업(주),003720,2021/12,제조업,3.34,7.5,4.45,14.56,0.15,5.15,2.29,7.5,3.2,13.48,0.21,3.39
삼익티에이치케이(주),004380,2011/12,제조업,12.54,23.01,8.94,20.49,1.06,9.26,,,,,,
삼익티에이치케이(주),004380,2012/12,제조업,1.98,8.12,4.06,15.38,1.15,4.26,,,,,,
삼익티에이치케이(주),004380,2013/12,제조업,9.05,13.93,8.5,21.62,0.64,9.04,,,,,,
삼익티에이치케이(주),004380,2014/12,제조업,8.02,13.09,8.36,21.81,0.47,8.81,,,,,,
삼익티에이치케이(주),004380,2015/12,제조업,11.28,12.29,8.17,22.15,0.29,8.52,,,,,,
삼익티에이치케이(주),004380,2016/12,제조업,8.99,10.66,6.86,19.88,0.27,7.12,,,,,,
삼익티에이치케이(주),004380,2017/12,제조업,12.28,16.56,9.92,17.92,0.26,10.99,,,,,,
삼익티에이치케이(주),004380,2018/12,제조업,7.69,9.8,5.46,19.8,0.28,6.24,,,,,,
삼익티에이치케이(주),004380,2019/12,제조업,1.99,1.74,0.87,16.14,1.09,0.97,,,,,,
삼익티에이치케이(주),004380,2020/12,제조업,1.47,2.36,1.14,12.87,1.03,1.23,,,,,,
삼익티에이치케이(주),004380,2021/12,제조업,3.87,6.1,3.08,14.02,0.92,3.24,,,,,,
삼일제약(주),000520,2011/12,제조업,-5.93,-7.03,-3.95,39.87,-1.03,-4.89,-5.45,-9.58,-5.31,40.36,1.56,-6.4
삼일제약(주),000520,2012/12,제조업,0.04,-5.81,-3.31,41.46,-0.6,-3.78,-1.36,-4.48,-2.5,41.3,1.59,-2.79
삼일제약(주),000520,2013/12,제조업,-0.06,9.75,5.78,41.21,-1.24,6.01,-1.75,11.93,7,40.5,0.89,7.22
삼일제약(주),000520,2014/12,제조업,-7.58,-17.6,-9.92,39.23,0.9,-10.17,-7.69,-17.84,-9.99,39.76,0.88,-10.33
삼일제약(주),000520,2015/12,제조업,1.75,1.21,0.64,41.97,0.96,0.66,1.54,1.07,0.57,42.38,0.94,0.59
삼일제약(주),000520,2016/12,제조업,3.8,1.61,0.87,42.52,0.83,0.88,3.85,1.65,0.89,42.84,0.82,0.92
삼일제약(주),000520,2017/12,제조업,1.11,-2.44,-1.08,44.15,1.87,-1.12,1.11,-2.43,-1.07,44.44,1.86,-1.13
삼일제약(주),000520,2018/12,제조업,-4.04,-15.95,-6.05,36.49,2.46,-6.82,-4.04,-15.97,-6.04,36.78,2.44,-6.68
삼일제약(주),000520,2019/12,제조업,2.96,1.46,0.52,38.38,3.07,0.66,2.91,1.33,0.47,38.58,3.05,0.55
삼일제약(주),000520,2020/12,제조업,3.58,2.42,0.82,39.72,4.35,1.2,3.48,2.13,0.71,39.86,4.34,0.95
삼일제약(주),000520,2021/12,제조업,0.47,-7.3,-2.28,36.37,4.49,-3.98,0.18,-8.13,-2.36,36.49,4.52,-4.01
삼정펄프(주),009770,2011/12,제조업,10.41,14.01,11.05,15.92,-1.24,12.48,,,,,,
삼정펄프(주),009770,2012/12,제조업,10.38,12.56,10.25,16.34,-1.31,11.82,,,,,,
삼정펄프(주),009770,2013/12,제조업,7.62,8.99,7.58,14.15,-1.22,8.51,,,,,,
삼정펄프(주),009770,2014/12,제조업,3.81,4.25,3.63,10.04,-1.15,4.06,,,,,,
삼정펄프(주),009770,2015/12,제조업,4.08,4.98,4.27,10.95,-1.01,4.56,,,,,,
삼정펄프(주),009770,2016/12,제조업,5.9,11.38,9.61,13.71,-1.21,10.28,5.61,10.87,9.13,13.71,-1.21,10.11
삼정펄프(주),009770,2017/12,제조업,3.66,5.77,4.99,11.24,-1.42,5.7,3.66,5.77,4.99,11.24,-1.42,5.7
삼정펄프(주),009770,2018/12,제조업,-2.1,-0.1,-0.09,3.06,-1.35,-0.09,-2.1,-0.1,-0.09,3.06,-1.35,-0.09
삼정펄프(주),009770,2019/12,제조업,3.28,2.56,2.29,10.08,-1.07,2.7,,,,,,
삼정펄프(주),009770,2020/12,제조업,6.18,13.58,12.23,15.21,-0.58,17.08,,,,,,
삼정펄프(주),009770,2021/12,제조업,0.57,3.57,3.22,7.69,-0.65,4.42,,,,,,
삼진제약(주),005500,2011/12,제조업,11.65,5.96,3.44,60.19,1.03,3.6,,,,,,
삼진제약(주),005500,2012/12,제조업,8.4,9.15,5.16,58.26,0.76,5.6,,,,,,
삼진제약(주),005500,2013/12,제조업,14.75,6.98,3.86,60.92,0.81,4.14,,,,,,
삼진제약(주),005500,2014/12,제조업,15.28,17.33,10.03,55.63,0.5,10.55,,,,,,
삼진제약(주),005500,2015/12,제조업,16.73,19.73,12.58,55.35,0.33,13.19,,,,,,
삼진제약(주),005500,2016/12,제조업,18.76,18.99,13.46,54.05,0.08,14,,,,,,
삼진제약(주),005500,2017/12,제조업,20,19.71,15.25,55.44,-0.05,15.78,,,,,,
삼진제약(주),005500,2018/12,제조업,24.2,12.8,10.37,54.91,-0.22,10.77,,,,,,
삼진제약(주),005500,2019/12,제조업,18.16,5.9,4.81,49.9,-0.16,5.07,,,,,,
삼진제약(주),005500,2020/12,제조업,12.57,13.57,10.87,47,-0.13,12.2,,,,,,
삼진제약(주),005500,2021/12,제조업,11.28,12.69,9.44,47.12,-0.03,11.23,,,,,,
삼호개발(주),010960,2011/12,건설업,1.86,5.55,3.27,6.07,-1.35,4.23,1.65,5.39,2.94,7,-1.36,3.56
삼호개발(주),010960,2012/12,건설업,5.39,8.36,4.87,9.05,-1.25,6.4,5.03,7.2,4.06,9.38,-1.24,4.95
삼호개발(주),010960,2013/12,건설업,3.2,5.02,3.02,6.99,-0.69,4.13,3.05,4.43,2.56,7.42,-0.68,3.22
삼호개발(주),010960,2014/12,건설업,2.98,2.46,1.53,8.16,-0.56,2.21,2.77,3.01,1.79,8.4,-0.57,2.4
삼호개발(주),010960,2015/12,건설업,5.57,6.18,3.6,8.73,-0.64,5.23,5.68,6.79,3.78,9.21,-0.65,5.14
삼호개발(주),010960,2016/12,건설업,8.85,10.19,5.89,10.75,-0.86,8.62,9.24,11.82,6.67,11.3,-0.84,9.2
삼호개발(주),010960,2017/12,건설업,9.86,14.25,9.05,13.64,-1.08,13.86,9.64,13.77,8.54,13.78,-1.07,12.47
삼호개발(주),010960,2018/12,건설업,8.92,11.93,7.9,11.73,-1.19,12.04,9.15,12.09,7.74,12.43,-1.18,11.47
삼호개발(주),010960,2019/12,건설업,7.73,11.76,7.77,9.51,-0.9,11.38,8.19,11.65,7.48,10.27,-0.89,10.7
삼호개발(주),010960,2020/12,건설업,3.72,7.12,4.79,6.37,-1.04,6.78,4.46,9.26,6.14,7.39,-1.02,8.51
삼호개발(주),010960,2021/12,건설업,3.92,5.64,4.06,7.39,-1.14,5.75,4.41,6.31,4.69,8.35,-1.12,6.76
삼화왕관(주),004450,2011/12,제조업,8.78,8.13,6.54,21.69,-0.23,6.68,,,,,,
삼화왕관(주),004450,2012/12,제조업,7.72,7.6,6.12,19.79,-0.11,6.35,,,,,,
삼화왕관(주),004450,2013/12,제조업,7.66,7.03,5.65,19.64,0,5.9,,,,,,
삼화왕관(주),004450,2014/12,제조업,6.97,7.1,5.7,20.41,-0.22,6.08,,,,,,
삼화왕관(주),004450,2015/12,제조업,8.5,8.17,6.62,22.56,-0.32,7.36,,,,,,
삼화왕관(주),004450,2016/12,제조업,8.62,7.88,6.32,23.02,-0.55,7.23,,,,,,
삼화왕관(주),004450,2017/12,제조업,6.7,6.37,5.11,20.07,-0.73,5.87,,,,,,
삼화왕관(주),004450,2018/12,제조업,6.41,7.21,5.82,19.43,-0.79,6.76,,,,,,
삼화왕관(주),004450,2019/12,제조업,5.18,6.46,4.59,19.11,-0.81,6.81,3.81,5.76,3.5,19.32,-0.78,4.04
삼화왕관(주),004450,2020/12,제조업,4.58,-2.23,-1.41,19.57,0.51,-2.57,3.93,1.03,0.62,17.41,0.48,0.72
삼화왕관(주),004450,2021/12,제조업,3.99,3.74,2.37,17.21,0.15,4.28,3.31,0.99,0.58,15.47,0.3,0.68
삼화전기(주),009470,2011/12,제조업,0.23,-7.89,-2.11,11.88,1.82,-2.68,-1.27,-12.79,-3.31,10.66,1.63,-3.47
삼화전기(주),009470,2012/12,제조업,2.99,0.42,0.11,11.01,1.75,0.13,1.44,5.74,1.36,10.92,1.64,1.42
삼화전기(주),009470,2013/12,제조업,1.8,-5.31,-1.28,10.11,1.22,-1.61,2,-3.8,-0.66,11.15,1.06,-0.69
삼화전기(주),009470,2014/12,제조업,1.42,-2.8,-0.64,10.28,1.13,-0.81,1.52,-0.38,0.01,11.28,0.83,0.02
삼화전기(주),009470,2015/12,제조업,-1.26,-15.39,-3.38,8.97,0.89,-4.33,-2.58,-19.3,-3.73,9.51,0.59,-3.93
삼화전기(주),009470,2016/12,제조업,0.39,-2.64,-0.55,10.1,0.86,-0.72,2.91,3.52,1.66,12.71,0.56,1.75
삼화전기(주),009470,2017/12,제조업,4.22,24.94,6.86,13.24,0.71,9.48,6.51,30.16,7.66,16.05,0.51,8.38
삼화전기(주),009470,2018/12,제조업,3.98,10.61,3.97,12.66,0.47,5.96,5.36,14.29,5.36,14.2,0.26,6.16
삼화전기(주),009470,2019/12,제조업,4.13,6.53,2.75,12.4,0.34,4.52,4.03,7.03,2.82,14.39,0.29,3.4
삼화전기(주),009470,2020/12,제조업,1.75,5.16,2.19,10.07,0.08,3.81,4.45,9.04,4.41,13.94,0.07,5.54
삼화전기(주),009470,2021/12,제조업,15.22,23.7,10.57,18.03,-0.05,17.53,14.76,24.67,10.46,19.03,-0.05,13
삼화전자공업(주),011230,2011/12,제조업,1.46,-2.86,-1.1,16.09,5.35,-1.88,-6.62,-30.62,-9.05,5.11,4.89,-10.01
삼화전자공업(주),011230,2012/12,제조업,-2.76,-18.68,-6.57,9.15,7.04,-11.32,-7.13,-82.29,-15.88,6.47,6.21,-17.44
삼화전자공업(주),011230,2013/12,제조업,0.7,-5.13,-1.67,16.89,5.79,-2.96,-0.87,-34.44,-3.7,16.01,5,-4.04
삼화전자공업(주),011230,2014/12,제조업,-1.27,-21.16,-4.98,13.92,6.63,-7.43,-3.07,-47.88,-5.18,12.52,5.06,-5.59
삼화전자공업(주),011230,2015/12,제조업,-6.92,-90.55,-12.48,3.98,7.42,-15.47,-10.15,-90.55,-11,1.49,5.44,-11.69
삼화전자공업(주),011230,2016/12,제조업,1.27,-4.51,-0.61,14.88,5.35,-0.73,-0.08,-4.51,-0.53,14.51,4.4,-0.55
삼화전자공업(주),011230,2017/12,제조업,-0.1,-54.17,-5.52,12.88,4.3,-6.43,-1.91,-54.17,-4.76,11.42,3.48,-5.23
삼화전자공업(주),011230,2018/12,제조업,-2.73,-34.84,-6.36,8.1,2.5,-7.18,-4.95,-45.38,-6.64,7.77,2.44,-7.16
삼화전자공업(주),011230,2019/12,제조업,0.01,-19.2,-5.49,12.37,2.2,-6.13,-0.35,-23.62,-5.17,14.48,2.27,-5.25
삼화전자공업(주),011230,2020/12,제조업,-1.27,-11.26,-2.96,10.29,1.56,-3.33,-2.18,-19.35,-3.98,11.31,1.73,-4.06
삼화전자공업(주),011230,2021/12,제조업,-3.36,-14.14,-4.03,9.66,1.45,-4.58,-6.54,-34.76,-6.76,4.79,1.56,-6.96
삼화콘덴서공업(주),001820,2011/12,제조업,2.42,1.88,0.78,13.53,0.67,0.96,5.36,5.96,2.61,14.92,0.53,2.77
삼화콘덴서공업(주),001820,2012/12,제조업,2.1,2.61,1.06,14.06,0.34,1.33,4.57,4.86,2.1,14.72,0.6,2.25
삼화콘덴서공업(주),001820,2013/12,제조업,1.25,0.12,0.05,12.85,-0.13,0.07,3.33,0.49,0.28,13.69,0.43,0.3
삼화콘덴서공업(주),001820,2014/12,제조업,-6.85,-18.73,-7.85,6.89,0.67,-10.1,-3.3,-12.76,-5.16,10.02,0.45,-5.57
삼화콘덴서공업(주),001820,2015/12,제조업,1.78,4.77,1.9,13.2,-0.93,2.54,4.87,5.85,2.58,15.03,0.33,2.85
삼화콘덴서공업(주),001820,2016/12,제조업,5.1,9.32,3.75,15,-0.46,4.97,8.07,11.31,4.84,16.17,0.17,5.39
삼화콘덴서공업(주),001820,2017/12,제조업,15.17,26.55,11.78,21.13,-0.5,15.33,17,25.71,11.99,20.39,0.01,13.32
삼화콘덴서공업(주),001820,2018/12,제조업,47.62,68.75,37.25,41.77,-0.23,46.4,45.48,63.52,34.62,37.09,0.18,38.7
삼화콘덴서공업(주),001820,2019/12,제조업,16.5,21.89,14.49,27.56,-0.75,17.33,17.14,21.24,13.71,23.96,0.02,15.09
삼화콘덴서공업(주),001820,2020/12,제조업,11.31,14.4,10.87,22.57,0.1,12.63,12.05,14.28,10.43,21.18,0.03,11.25
삼화콘덴서공업(주),001820,2021/12,제조업,12.67,15.25,11.74,23.36,0.09,13.52,13.16,15.15,11.35,22.42,0.04,12.26
삼화페인트공업(주),000390,2011/12,제조업,5.06,5.2,2.8,17.45,1.19,3.08,5.35,6.3,3.25,17.78,1.5,3.47
삼화페인트공업(주),000390,2012/12,제조업,5.04,6.01,3.23,17.28,0.99,3.64,5.46,7.4,3.87,18.14,1.26,4.23
삼화페인트공업(주),000390,2013/12,제조업,5.92,6.99,3.71,18.14,0.47,4.22,9.66,12.33,6.48,21.38,0.9,7.15
삼화페인트공업(주),000390,2014/12,제조업,4.69,9.02,4.84,18.8,-0.45,5.42,9.35,13.4,7.25,20.4,0.82,7.89
삼화페인트공업(주),000390,2015/12,제조업,3.51,8.79,4.78,18.96,-1.21,5.35,6.23,8.76,4.87,22.46,0.8,5.28
삼화페인트공업(주),000390,2016/12,제조업,3.55,6.98,3.84,19.28,-0.67,4.3,3.64,4.72,2.64,20.95,0.9,2.86
삼화페인트공업(주),000390,2017/12,제조업,2.52,2.56,1.4,17.55,0.42,1.55,1.64,0.66,0.37,18.03,0.85,0.39
삼화페인트공업(주),000390,2018/12,제조업,1.45,1.13,0.59,15.19,0.7,0.66,1.43,0.26,0.15,16.66,0.78,0.15
삼화페인트공업(주),000390,2019/12,제조업,1.53,1.01,0.51,16.34,0.82,0.57,2.01,1.34,0.7,18.03,0.86,0.73
삼화페인트공업(주),000390,2020/12,제조업,1.55,1.49,0.75,17.32,0.34,0.82,2.6,2.29,1.12,19.18,0.79,1.17
삼화페인트공업(주),000390,2021/12,제조업,-0.52,-2.55,-1.25,13.73,0.39,-1.38,0.13,-0.83,-0.4,15.12,0.66,-0.43
삼환기업(주),000360,2011/12,건설업,-4.39,-17.58,-5.89,1.73,4.81,-8.09,-8.11,-22.63,-8.44,3.03,6.99,-12.12
삼환기업(주),000360,2012/12,건설업,-10.34,-156,-35.24,-9.19,3.46,-48.56,-8.36,-80.4,-16.48,-12.65,7.2,-25.02
삼환기업(주),000360,2013/12,건설업,-8.44,-193.98,-12.36,-1.53,5.57,-17.33,-6.05,-197.85,-25.02,-2.33,6.87,-37.93
삼환기업(주),000360,2014/12,건설업,-4.15,0,-10.11,5.36,2.63,-13.39,-1.31,-287.72,-9.11,6.63,5.04,-12.41
상신브레이크(주),041650,2011/12,제조업,6.45,9.71,4.47,17.49,0.97,5.89,6.19,9.11,3.53,19.06,1.33,3.79
상신브레이크(주),041650,2012/12,제조업,8,12.59,5.63,19.57,-0.05,7.29,8.27,11.68,4.66,20.46,0,4.92
상신브레이크(주),041650,2013/12,제조업,9.23,17.84,8.05,20.86,0.38,10.51,10.4,19.13,7.08,22.63,1.2,7.42
상신브레이크(주),041650,2014/12,제조업,9.41,18.15,8.36,20.61,0.54,11.33,9.36,19.24,6.65,22.04,1.05,7.07
상신브레이크(주),041650,2015/12,제조업,11.47,21.36,10.63,23.96,0.44,14.44,11.31,21.3,8.62,24.9,1.05,9.16
상신브레이크(주),041650,2016/12,제조업,10.36,18.19,9.94,25.52,0.03,13.36,8.99,13.57,5.87,24.34,0.96,6.25
상신브레이크(주),041650,2017/12,제조업,9.83,13.54,7.52,26.44,0.25,10.46,9.57,14.5,6.43,25.38,1.14,6.9
상신브레이크(주),041650,2018/12,제조업,5.23,9.71,5.22,23.45,0.52,7.64,5.01,4.91,2.4,22.49,1.56,2.53
상신브레이크(주),041650,2019/12,제조업,6.03,6.46,3.4,24.36,0.8,5.16,3.56,2.4,1.25,22.06,1.64,1.3
상신브레이크(주),041650,2020/12,제조업,3.33,1.41,0.74,21.31,0.55,1.13,1.76,-1.6,-0.52,20.48,1.56,-0.54
상신브레이크(주),041650,2021/12,제조업,4.81,3.02,1.6,22.17,0.72,2.45,2.61,5.67,2.22,20.91,1.2,2.28
새론오토모티브(주),075180,2011/12,제조업,7.29,8.33,6.67,14.18,-1,8.51,10.94,10.97,8.16,17.09,-0.67,8.62
새론오토모티브(주),075180,2012/12,제조업,6.12,6.46,5.18,12.65,-0.65,6.78,10.36,8.41,6.21,16.59,-0.39,6.67
새론오토모티브(주),075180,2013/12,제조업,9.82,9.99,8.36,16.57,-0.59,10.99,16.3,14.51,11.07,22.27,-0.41,11.82
새론오토모티브(주),075180,2014/12,제조업,10.99,10.75,9.17,18.45,-0.6,12.19,15.37,14.32,11.29,22.39,-0.5,12.17
새론오토모티브(주),075180,2015/12,제조업,10.89,11.48,9.89,19.35,-0.78,13.23,12.78,13.24,10.65,21.37,-0.69,11.66
새론오토모티브(주),075180,2016/12,제조업,8.19,8.43,7.27,17.21,-0.9,9.72,11,10.95,8.85,21.23,-0.8,9.81
새론오토모티브(주),075180,2017/12,제조업,3.56,3.58,3.11,12.16,-0.97,4.16,6.3,6.12,5,17.09,-0.84,5.54
새론오토모티브(주),075180,2018/12,제조업,4.23,5.47,4.76,13.76,-0.91,6.95,3.58,3.35,2.77,14.79,-0.7,3.12
새론오토모티브(주),075180,2019/12,제조업,3.82,5.71,5.05,13.02,-1.41,8.62,-1.46,-3.82,-3.18,6.8,-0.74,-3.63
새론오토모티브(주),075180,2020/12,제조업,0.05,7.18,6.46,7.81,-15.59,11.43,-1.08,2.86,2.44,8.18,-0.65,2.78
새론오토모티브(주),075180,2021/12,제조업,0.45,4.63,4.2,7.67,-2.84,7.61,0.13,6.15,5.43,9.45,-0.58,6.33
샘표(주),007540,2011/12,"전문, 과학 및 기술 서비스업",2.59,3.5,2.52,38.09,-0.55,3.09,1.79,2.23,1.57,37.81,-0.46,1.85
샘표(주),007540,2012/12,"전문, 과학 및 기술 서비스업",5.23,6.17,4.07,43.18,0.13,4.99,4.82,5.61,3.59,42.98,0.18,4.22
샘표(주),007540,2013/12,"전문, 과학 및 기술 서비스업",3.84,5.95,3.61,44.52,0.4,4.4,3.4,5.23,3.06,44.6,0.45,3.57
샘표(주),007540,2014/12,"전문, 과학 및 기술 서비스업",4.23,5.36,3.38,44,0.3,4.07,3.83,4.82,2.93,43.62,0.34,3.36
샘표(주),007540,2015/12,"전문, 과학 및 기술 서비스업",5.15,8.87,5.67,45.63,0.19,6.59,5.01,9.13,5.67,45.21,0.23,6.42
샘표(주),007540,2016/12,"전문, 과학 및 기술 서비스업",0.78,0.97,0.7,0,-16.07,0.98,0.75,0.97,0.87,63.29,-2.19,1.19
샘표(주),007540,2017/12,"전문, 과학 및 기술 서비스업",3.49,6.37,6.07,0,-5.2,20.52,8.36,6.37,5.96,46.84,0.16,7.77
샘표(주),007540,2018/12,"전문, 과학 및 기술 서비스업",5.25,8.82,8.35,0,-4.78,29.66,6.22,8.82,6.72,46.68,0.05,7.29
샘표(주),007540,2019/12,"전문, 과학 및 기술 서비스업",8.34,7.24,6.86,0,-5.07,24.4,8.96,7.75,7.5,47.02,-0.13,8.05
샘표(주),007540,2020/12,"전문, 과학 및 기술 서비스업",9.5,10.56,10.11,0,-3.4,38.17,11.42,10.5,9.8,45.36,-0.21,10.56
샘표(주),007540,2021/12,"전문, 과학 및 기술 서비스업",5.95,6.41,6.16,0,-3.41,24.56,4.95,6.22,5.19,40.34,-0.13,6.02
샘표식품(주),248170,2016/12,제조업,,,,,,,,,,,,
샘표식품(주),248170,2017/12,제조업,10.19,10,6.01,45.82,0.25,6.09,10.46,10.51,5.94,46.52,0.28,6.09
샘표식품(주),248170,2018/12,제조업,10.81,14.58,9.18,45.43,0.17,9.35,10.69,14.58,8.96,46.25,0.2,9.12
샘표식품(주),248170,2019/12,제조업,13.36,16.47,11.26,45.84,0.1,11.47,14.38,18.57,12.43,46.67,0.13,12.65
샘표식품(주),248170,2020/12,제조업,16.19,18.08,12.9,43.67,-0.05,13.23,17.31,20.65,14.58,44.86,-0.02,14.98
샘표식품(주),248170,2021/12,제조업,7.18,11.26,7.82,38.97,-0.04,8.34,7.18,11.02,7.23,40,0,8.15
서울도시가스(주),017390,2011/12,"전기, 가스, 증기 및 공기조절 공급업",0.99,6.86,3.5,8.94,-2.54,4.05,1.12,8.63,4.38,9.08,-0.38,4.96
서울도시가스(주),017390,2012/12,"전기, 가스, 증기 및 공기조절 공급업",1.15,8.84,4.36,8.5,-2.36,5.04,1.06,9.4,4.56,8.61,-0.42,5.16
서울도시가스(주),017390,2013/12,"전기, 가스, 증기 및 공기조절 공급업",0.77,8.05,4.06,8.45,-3.07,4.74,0.97,8.96,4.54,7.87,-0.37,5.12
서울도시가스(주),017390,2014/12,"전기, 가스, 증기 및 공기조절 공급업",0.25,6.8,3.59,9.01,-2.45,4.15,0.47,7.52,3.93,8.44,-0.41,4.41
서울도시가스(주),017390,2015/12,"전기, 가스, 증기 및 공기조절 공급업",-0.08,5.79,3.27,10.17,-2.81,3.77,-0.16,5.22,2.92,9.73,-0.49,3.26
서울도시가스(주),017390,2016/12,"전기, 가스, 증기 및 공기조절 공급업",-0.42,4.04,2.45,12.73,-3.37,2.85,-0.46,2.64,1.62,11.89,-0.55,1.79
서울도시가스(주),017390,2017/12,"전기, 가스, 증기 및 공기조절 공급업",0.76,4.98,2.98,12.89,-3.12,3.47,0.67,4.04,2.43,11.91,-0.48,2.64
서울도시가스(주),017390,2018/12,"전기, 가스, 증기 및 공기조절 공급업",0.21,3.35,2.14,12.62,-1.86,2.51,0.3,4.46,2.87,11.39,-0.57,3.12
서울도시가스(주),017390,2019/12,"전기, 가스, 증기 및 공기조절 공급업",0.68,1.52,0.98,13.65,-1.2,1.16,0.71,3.06,2,13.66,-0.51,2.26
서울도시가스(주),017390,2020/12,"전기, 가스, 증기 및 공기조절 공급업",0.43,15.77,9.61,14.66,-0.96,11.12,0.49,13.14,8.02,14.76,-0.57,9.15
서울도시가스(주),017390,2021/12,"전기, 가스, 증기 및 공기조절 공급업",-0.35,0.79,0.49,13.73,-0.63,0.59,-0.3,0.8,0.51,13.74,-0.59,0.63
서울식품공업(주),004410,2011/12,제조업,-0.82,-5.59,-2.76,18.36,2.43,-3.56,-1.2,-5.96,-3.02,18.58,2.45,-3.83
서울식품공업(주),004410,2012/12,제조업,4.53,5.63,2.73,22.52,2.5,2.85,3.45,4.23,1.66,23.59,2.45,1.7
서울식품공업(주),004410,2013/12,제조업,3.83,4.42,2.2,22.68,1.95,2.33,3.12,3.51,1.45,23.87,1.91,1.5
서울식품공업(주),004410,2014/12,제조업,3.19,2.85,1.44,22.14,1.78,1.52,2.34,1.67,0.49,24.12,1.82,0.51
서울식품공업(주),004410,2015/12,제조업,3.73,5.66,2.69,22.83,1.37,2.81,3.16,5.54,2.08,25.72,1.45,2.14
서울식품공업(주),004410,2016/12,제조업,1.09,1.1,0.49,21.04,1.44,0.51,,,,,,
서울식품공업(주),004410,2017/12,제조업,1.3,0.71,0.27,20.27,1.46,0.28,,,,,,
서울식품공업(주),004410,2018/12,제조업,1.39,2.3,0.81,18.46,2.03,0.83,,,,,,
서울식품공업(주),004410,2019/12,제조업,0.47,-7.64,-2.62,20.53,2.57,-2.7,,,,,,
서울식품공업(주),004410,2020/12,제조업,0.99,-9.36,-3.31,20.86,2.12,-3.43,,,,,,
서울식품공업(주),004410,2021/12,제조업,-4.94,-21.25,-7.86,16.02,1.69,-8.14,,,,,,
선도전기(주),007610,2011/12,제조업,0.65,1.41,1.06,7.64,-0.59,1.69,2.04,2.92,2.13,9.56,-0.56,3.21
선도전기(주),007610,2012/12,제조업,-0.87,-0.32,-0.24,6.54,-0.56,-0.36,1.04,1.67,1.26,9.76,-0.53,2.03
선도전기(주),007610,2013/12,제조업,1.12,1.11,0.73,7.4,0,1.09,1.75,1.87,1.25,8.2,0,1.95
선도전기(주),007610,2014/12,제조업,0.39,0.37,0.21,7.22,0.36,0.32,1.36,2.02,1.2,8.91,0.35,1.85
선도전기(주),007610,2015/12,제조업,1.84,2.03,1.13,11.36,0.07,1.73,4.21,5.45,3.17,15.05,0.07,4.89
선도전기(주),007610,2016/12,제조업,1.53,2.74,1.49,9.89,0.01,2.23,1.6,2.71,1.54,10.78,0.01,2.36
선도전기(주),007610,2017/12,제조업,0.81,1.28,0.69,9.07,0.27,0.98,0.97,1.94,1.1,9.84,0.27,1.66
선도전기(주),007610,2018/12,제조업,1.6,0.02,0.01,9.54,0.53,0.01,0.74,-0.93,-0.53,8.78,0.52,-0.74
선도전기(주),007610,2019/12,제조업,-0.21,-1.33,-0.68,8.15,0.39,-0.92,-1.06,-2.52,-1.36,7.34,0.39,-1.8
선도전기(주),007610,2020/12,제조업,-1.15,-0.89,-0.44,5.95,0.7,-0.6,1.49,2.8,1.46,11.47,0.74,1.97
선도전기(주),007610,2021/12,제조업,-7.82,-14.94,-7,-3.44,0.41,-9.61,-6.19,-11.53,-5.79,0.93,0.65,-7.7
성문전자(주),014910,2011/12,제조업,12.39,14.57,9.51,17,-0.4,14.59,11.4,11.89,7.68,18.18,0.48,8.61
성문전자(주),014910,2012/12,제조업,-0.85,-4.92,-3.53,10.54,0.29,-5.5,-3.67,-6.57,-4.74,10.64,0.33,-5.42
성문전자(주),014910,2013/12,제조업,-3.52,-7.23,-5.09,6.86,0.27,-7.77,-7.56,-13.95,-9.58,6.74,0.2,-10.9
성문전자(주),014910,2014/12,제조업,-2.78,-4.49,-2.76,7.14,0.35,-4.17,-4.08,-6.88,-3.9,8.71,0.32,-4.49
성문전자(주),014910,2015/12,제조업,-2.25,-2.4,-1.58,8.03,0.35,-2.53,-2.78,-6.06,-3.5,11.21,0.44,-4.11
성문전자(주),014910,2016/12,제조업,-0.94,-1.28,-0.98,9.83,0.34,-1.6,-1.58,-3.74,-2.39,12.48,0.49,-2.76
성문전자(주),014910,2017/12,제조업,-2,-10.26,-8.47,9.63,0.12,-13.57,-1.05,-9.39,-6.12,13.16,0.37,-6.92
성문전자(주),014910,2018/12,제조업,1.19,2.74,2.32,10.05,-0.27,3.65,1.94,0.7,0.45,14.2,0.24,0.5
성문전자(주),014910,2019/12,제조업,-5.87,-7.75,-6.48,3.9,0.08,-11.11,-3.63,-6.57,-4.31,11.14,0.57,-5.14
