회사명,거래소코드,회계년도,상장일
(주)엔케이,085310,2011/12,2008/01/24
(주)엔케이,085310,2012/12,2008/01/24
(주)엔케이,085310,2013/12,2008/01/24
(주)엔케이,085310,2014/12,2008/01/24
(주)엔케이,085310,2015/12,2008/01/24
(주)엔케이,085310,2016/12,2008/01/24
(주)엔케이,085310,2017/12,2008/01/24
(주)엔케이,085310,2018/12,2008/01/24
(주)엔케이,085310,2019/12,2008/01/24
(주)엔케이,085310,2020/12,2008/01/24
(주)엔케이,085310,2021/12,2008/01/24
(주)엘에스,006260,2011/12,1977/06/30
(주)엘에스,006260,2012/12,1977/06/30
(주)엘에스,006260,2013/12,1977/06/30
(주)엘에스,006260,2014/12,1977/06/30
(주)엘에스,006260,2015/12,1977/06/30
(주)엘에스,006260,2016/12,1977/06/30
(주)엘에스,006260,2017/12,1977/06/30
(주)엘에스,006260,2018/12,1977/06/30
(주)엘에스,006260,2019/12,1977/06/30
(주)엘에스,006260,2020/12,1977/06/30
(주)엘에스,006260,2021/12,1977/06/30
(주)엘에스네트웍스,000680,2011/12,1973/11/15
(주)엘에스네트웍스,000680,2012/12,1973/11/15
(주)엘에스네트웍스,000680,2013/12,1973/11/15
(주)엘에스네트웍스,000680,2014/12,1973/11/15
(주)엘에스네트웍스,000680,2015/12,1973/11/15
(주)엘에스네트웍스,000680,2016/12,1973/11/15
(주)엘에스네트웍스,000680,2017/12,1973/11/15
(주)엘에스네트웍스,000680,2018/12,1973/11/15
(주)엘에스네트웍스,000680,2019/12,1973/11/15
(주)엘에스네트웍스,000680,2020/12,1973/11/15
(주)엘에스네트웍스,000680,2021/12,1973/11/15
(주)엘에프,093050,2011/12,2006/12/01
(주)엘에프,093050,2012/12,2006/12/01
(주)엘에프,093050,2013/12,2006/12/01
(주)엘에프,093050,2014/12,2006/12/01
(주)엘에프,093050,2015/12,2006/12/01
(주)엘에프,093050,2016/12,2006/12/01
(주)엘에프,093050,2017/12,2006/12/01
(주)엘에프,093050,2018/12,2006/12/01
(주)엘에프,093050,2019/12,2006/12/01
(주)엘에프,093050,2020/12,2006/12/01
(주)엘에프,093050,2021/12,2006/12/01
(주)엘엑스세미콘,108320,2011/12,2022/11/03
(주)엘엑스세미콘,108320,2012/12,2022/11/03
(주)엘엑스세미콘,108320,2013/12,2022/11/03
(주)엘엑스세미콘,108320,2014/12,2022/11/03
(주)엘엑스세미콘,108320,2015/12,2022/11/03
(주)엘엑스세미콘,108320,2016/12,2022/11/03
(주)엘엑스세미콘,108320,2017/12,2022/11/03
(주)엘엑스세미콘,108320,2018/12,2022/11/03
(주)엘엑스세미콘,108320,2019/12,2022/11/03
(주)엘엑스세미콘,108320,2020/12,2022/11/03
(주)엘엑스세미콘,108320,2021/12,2022/11/03
(주)엘엑스인터내셔널,001120,2011/12,1976/03/10
(주)엘엑스인터내셔널,001120,2012/12,1976/03/10
(주)엘엑스인터내셔널,001120,2013/12,1976/03/10
(주)엘엑스인터내셔널,001120,2014/12,1976/03/10
(주)엘엑스인터내셔널,001120,2015/12,1976/03/10
(주)엘엑스인터내셔널,001120,2016/12,1976/03/10
(주)엘엑스인터내셔널,001120,2017/12,1976/03/10
(주)엘엑스인터내셔널,001120,2018/12,1976/03/10
(주)엘엑스인터내셔널,001120,2019/12,1976/03/10
(주)엘엑스인터내셔널,001120,2020/12,1976/03/10
(주)엘엑스인터내셔널,001120,2021/12,1976/03/10
(주)엘엑스하우시스,108670,2011/12,2009/04/20
(주)엘엑스하우시스,108670,2012/12,2009/04/20
(주)엘엑스하우시스,108670,2013/12,2009/04/20
(주)엘엑스하우시스,108670,2014/12,2009/04/20
(주)엘엑스하우시스,108670,2015/12,2009/04/20
(주)엘엑스하우시스,108670,2016/12,2009/04/20
(주)엘엑스하우시스,108670,2017/12,2009/04/20
(주)엘엑스하우시스,108670,2018/12,2009/04/20
(주)엘엑스하우시스,108670,2019/12,2009/04/20
(주)엘엑스하우시스,108670,2020/12,2009/04/20
(주)엘엑스하우시스,108670,2021/12,2009/04/20
(주)엘엑스홀딩스,383800,2021/12,2021/05/27
(주)엘지,003550,2011/12,1970/02/13
(주)엘지,003550,2012/12,1970/02/13
(주)엘지,003550,2013/12,1970/02/13
(주)엘지,003550,2014/12,1970/02/13
(주)엘지,003550,2015/12,1970/02/13
(주)엘지,003550,2016/12,1970/02/13
(주)엘지,003550,2017/12,1970/02/13
(주)엘지,003550,2018/12,1970/02/13
(주)엘지,003550,2019/12,1970/02/13
(주)엘지,003550,2020/12,1970/02/13
(주)엘지,003550,2021/12,1970/02/13
(주)엘지생명과학,068870,2011/12,2002/08/16
(주)엘지생명과학,068870,2012/12,2002/08/16
(주)엘지생명과학,068870,2013/12,2002/08/16
(주)엘지생명과학,068870,2014/12,2002/08/16
(주)엘지생명과학,068870,2015/12,2002/08/16
(주)엘지생활건강,051900,2011/12,2001/04/25
(주)엘지생활건강,051900,2012/12,2001/04/25
(주)엘지생활건강,051900,2013/12,2001/04/25
(주)엘지생활건강,051900,2014/12,2001/04/25
(주)엘지생활건강,051900,2015/12,2001/04/25
(주)엘지생활건강,051900,2016/12,2001/04/25
(주)엘지생활건강,051900,2017/12,2001/04/25
(주)엘지생활건강,051900,2018/12,2001/04/25
(주)엘지생활건강,051900,2019/12,2001/04/25
(주)엘지생활건강,051900,2020/12,2001/04/25
(주)엘지생활건강,051900,2021/12,2001/04/25
(주)엘지에너지솔루션,373220,2020/12,2022/01/27
(주)엘지에너지솔루션,373220,2021/12,2022/01/27
(주)엘지유플러스,032640,2011/12,2008/04/21
(주)엘지유플러스,032640,2012/12,2008/04/21
(주)엘지유플러스,032640,2013/12,2008/04/21
(주)엘지유플러스,032640,2014/12,2008/04/21
(주)엘지유플러스,032640,2015/12,2008/04/21
(주)엘지유플러스,032640,2016/12,2008/04/21
(주)엘지유플러스,032640,2017/12,2008/04/21
(주)엘지유플러스,032640,2018/12,2008/04/21
(주)엘지유플러스,032640,2019/12,2008/04/21
(주)엘지유플러스,032640,2020/12,2008/04/21
(주)엘지유플러스,032640,2021/12,2008/04/21
(주)엘지헬로비전,037560,2011/12,2012/11/09
(주)엘지헬로비전,037560,2012/12,2012/11/09
(주)엘지헬로비전,037560,2013/12,2012/11/09
(주)엘지헬로비전,037560,2014/12,2012/11/09
(주)엘지헬로비전,037560,2015/12,2012/11/09
(주)엘지헬로비전,037560,2016/12,2012/11/09
(주)엘지헬로비전,037560,2017/12,2012/11/09
(주)엘지헬로비전,037560,2018/12,2012/11/09
(주)엘지헬로비전,037560,2019/12,2012/11/09
(주)엘지헬로비전,037560,2020/12,2012/11/09
(주)엘지헬로비전,037560,2021/12,2012/11/09
(주)엘지화학,051910,2011/12,2001/04/25
(주)엘지화학,051910,2012/12,2001/04/25
(주)엘지화학,051910,2013/12,2001/04/25
(주)엘지화학,051910,2014/12,2001/04/25
(주)엘지화학,051910,2015/12,2001/04/25
(주)엘지화학,051910,2016/12,2001/04/25
(주)엘지화학,051910,2017/12,2001/04/25
(주)엘지화학,051910,2018/12,2001/04/25
(주)엘지화학,051910,2019/12,2001/04/25
(주)엘지화학,051910,2020/12,2001/04/25
(주)엘지화학,051910,2021/12,2001/04/25
(주)엠씨넥스,097520,2011/12,2021/07/06
(주)엠씨넥스,097520,2012/12,2021/07/06
(주)엠씨넥스,097520,2013/12,2021/07/06
(주)엠씨넥스,097520,2014/12,2021/07/06
(주)엠씨넥스,097520,2015/12,2021/07/06
(주)엠씨넥스,097520,2016/12,2021/07/06
(주)엠씨넥스,097520,2017/12,2021/07/06
(주)엠씨넥스,097520,2018/12,2021/07/06
(주)엠씨넥스,097520,2019/12,2021/07/06
(주)엠씨넥스,097520,2020/12,2021/07/06
(주)엠씨넥스,097520,2021/12,2021/07/06
(주)영원무역,111770,2011/12,2009/07/30
(주)영원무역,111770,2012/12,2009/07/30
(주)영원무역,111770,2013/12,2009/07/30
(주)영원무역,111770,2014/12,2009/07/30
(주)영원무역,111770,2015/12,2009/07/30
(주)영원무역,111770,2016/12,2009/07/30
(주)영원무역,111770,2017/12,2009/07/30
(주)영원무역,111770,2018/12,2009/07/30
(주)영원무역,111770,2019/12,2009/07/30
(주)영원무역,111770,2020/12,2009/07/30
(주)영원무역,111770,2021/12,2009/07/30
(주)영원무역홀딩스,009970,2011/12,1988/11/07
(주)영원무역홀딩스,009970,2012/12,1988/11/07
(주)영원무역홀딩스,009970,2013/12,1988/11/07
(주)영원무역홀딩스,009970,2014/12,1988/11/07
(주)영원무역홀딩스,009970,2015/12,1988/11/07
(주)영원무역홀딩스,009970,2016/12,1988/11/07
(주)영원무역홀딩스,009970,2017/12,1988/11/07
(주)영원무역홀딩스,009970,2018/12,1988/11/07
(주)영원무역홀딩스,009970,2019/12,1988/11/07
(주)영원무역홀딩스,009970,2020/12,1988/11/07
(주)영원무역홀딩스,009970,2021/12,1988/11/07
(주)영풍,000670,2011/12,1976/06/12
(주)영풍,000670,2012/12,1976/06/12
(주)영풍,000670,2013/12,1976/06/12
(주)영풍,000670,2014/12,1976/06/12
(주)영풍,000670,2015/12,1976/06/12
(주)영풍,000670,2016/12,1976/06/12
(주)영풍,000670,2017/12,1976/06/12
(주)영풍,000670,2018/12,1976/06/12
(주)영풍,000670,2019/12,1976/06/12
(주)영풍,000670,2020/12,1976/06/12
(주)영풍,000670,2021/12,1976/06/12
(주)영흥,012160,2011/12,2010/01/25
(주)영흥,012160,2012/12,2010/01/25
(주)영흥,012160,2013/12,2010/01/25
(주)영흥,012160,2014/12,2010/01/25
(주)영흥,012160,2015/12,2010/01/25
(주)영흥,012160,2016/12,2010/01/25
(주)영흥,012160,2017/12,2010/01/25
(주)영흥,012160,2018/12,2010/01/25
(주)영흥,012160,2019/12,2010/01/25
(주)영흥,012160,2020/12,2010/01/25
(주)영흥,012160,2021/12,2010/01/25
(주)예스코홀딩스,015360,2011/12,1996/12/24
(주)예스코홀딩스,015360,2012/12,1996/12/24
(주)예스코홀딩스,015360,2013/12,1996/12/24
(주)예스코홀딩스,015360,2014/12,1996/12/24
(주)예스코홀딩스,015360,2015/12,1996/12/24
(주)예스코홀딩스,015360,2016/12,1996/12/24
(주)예스코홀딩스,015360,2017/12,1996/12/24
(주)예스코홀딩스,015360,2018/12,1996/12/24
(주)예스코홀딩스,015360,2019/12,1996/12/24
(주)예스코홀딩스,015360,2020/12,1996/12/24
(주)예스코홀딩스,015360,2021/12,1996/12/24
(주)오뚜기,007310,2011/12,1994/08/12
(주)오뚜기,007310,2012/12,1994/08/12
(주)오뚜기,007310,2013/12,1994/08/12
(주)오뚜기,007310,2014/12,1994/08/12
(주)오뚜기,007310,2015/12,1994/08/12
(주)오뚜기,007310,2016/12,1994/08/12
(주)오뚜기,007310,2017/12,1994/08/12
(주)오뚜기,007310,2018/12,1994/08/12
(주)오뚜기,007310,2019/12,1994/08/12
(주)오뚜기,007310,2020/12,1994/08/12
(주)오뚜기,007310,2021/12,1994/08/12
(주)오리온,271560,2017/12,2017/07/07
(주)오리온,271560,2018/12,2017/07/07
(주)오리온,271560,2019/12,2017/07/07
(주)오리온,271560,2020/12,2017/07/07
(주)오리온,271560,2021/12,2017/07/07
(주)오리온홀딩스,001800,2011/12,1975/06/27
(주)오리온홀딩스,001800,2012/12,1975/06/27
(주)오리온홀딩스,001800,2013/12,1975/06/27
(주)오리온홀딩스,001800,2014/12,1975/06/27
(주)오리온홀딩스,001800,2015/12,1975/06/27
(주)오리온홀딩스,001800,2016/12,1975/06/27
(주)오리온홀딩스,001800,2017/12,1975/06/27
(주)오리온홀딩스,001800,2018/12,1975/06/27
(주)오리온홀딩스,001800,2019/12,1975/06/27
(주)오리온홀딩스,001800,2020/12,1975/06/27
(주)오리온홀딩스,001800,2021/12,1975/06/27
(주)와이지플러스,037270,2011/12,2003/08/01
(주)와이지플러스,037270,2012/12,2003/08/01
(주)와이지플러스,037270,2013/12,2003/08/01
(주)와이지플러스,037270,2014/12,2003/08/01
(주)와이지플러스,037270,2015/12,2003/08/01
(주)와이지플러스,037270,2016/12,2003/08/01
(주)와이지플러스,037270,2017/12,2003/08/01
(주)와이지플러스,037270,2018/12,2003/08/01
(주)와이지플러스,037270,2019/12,2003/08/01
(주)와이지플러스,037270,2020/12,2003/08/01
(주)와이지플러스,037270,2021/12,2003/08/01
(주)와이투솔루션,011690,2011/12,1995/12/21
(주)와이투솔루션,011690,2012/12,1995/12/21
(주)와이투솔루션,011690,2013/12,1995/12/21
(주)와이투솔루션,011690,2014/12,1995/12/21
(주)와이투솔루션,011690,2015/12,1995/12/21
(주)와이투솔루션,011690,2016/12,1995/12/21
(주)와이투솔루션,011690,2017/12,1995/12/21
(주)와이투솔루션,011690,2018/12,1995/12/21
(주)와이투솔루션,011690,2019/12,1995/12/21
(주)와이투솔루션,011690,2020/12,1995/12/21
(주)와이투솔루션,011690,2021/12,1995/12/21
(주)용평리조트,070960,2011/12,2016/05/27
(주)용평리조트,070960,2012/12,2016/05/27
(주)용평리조트,070960,2013/12,2016/05/27
(주)용평리조트,070960,2014/12,2016/05/27
(주)용평리조트,070960,2015/12,2016/05/27
(주)용평리조트,070960,2016/12,2016/05/27
(주)용평리조트,070960,2017/12,2016/05/27
(주)용평리조트,070960,2018/12,2016/05/27
(주)용평리조트,070960,2019/12,2016/05/27
(주)용평리조트,070960,2020/12,2016/05/27
(주)용평리조트,070960,2021/12,2016/05/27
(주)우성,006980,2011/12,1988/10/10
(주)우성,006980,2012/12,1988/10/10
(주)우성,006980,2013/12,1988/10/10
(주)우성,006980,2014/12,1988/10/10
(주)우성,006980,2015/12,1988/10/10
(주)우성,006980,2016/12,1988/10/10
(주)우성,006980,2017/12,1988/10/10
(주)우성,006980,2018/12,1988/10/10
(주)우성,006980,2019/12,1988/10/10
(주)우성,006980,2020/12,1988/10/10
(주)우성,006980,2021/12,1988/10/10
(주)우신시스템,017370,2011/12,2002/05/28
(주)우신시스템,017370,2012/12,2002/05/28
(주)우신시스템,017370,2013/12,2002/05/28
(주)우신시스템,017370,2014/12,2002/05/28
(주)우신시스템,017370,2015/12,2002/05/28
(주)우신시스템,017370,2016/12,2002/05/28
(주)우신시스템,017370,2017/12,2002/05/28
(주)우신시스템,017370,2018/12,2002/05/28
(주)우신시스템,017370,2019/12,2002/05/28
(주)우신시스템,017370,2020/12,2002/05/28
(주)우신시스템,017370,2021/12,2002/05/28
(주)우진,105840,2011/12,2010/07/26
(주)우진,105840,2012/12,2010/07/26
(주)우진,105840,2013/12,2010/07/26
(주)우진,105840,2014/12,2010/07/26
(주)우진,105840,2015/12,2010/07/26
(주)우진,105840,2016/12,2010/07/26
(주)우진,105840,2017/12,2010/07/26
(주)우진,105840,2018/12,2010/07/26
(주)우진,105840,2019/12,2010/07/26
(주)우진,105840,2020/12,2010/07/26
(주)우진,105840,2021/12,2010/07/26
(주)우진아이엔에스,010400,2011/12,2018/09/14
(주)우진아이엔에스,010400,2012/12,2018/09/14
(주)우진아이엔에스,010400,2013/12,2018/09/14
(주)우진아이엔에스,010400,2014/12,2018/09/14
(주)우진아이엔에스,010400,2015/12,2018/09/14
(주)우진아이엔에스,010400,2016/12,2018/09/14
(주)우진아이엔에스,010400,2017/12,2018/09/14
(주)우진아이엔에스,010400,2018/12,2018/09/14
(주)우진아이엔에스,010400,2019/12,2018/09/14
(주)우진아이엔에스,010400,2020/12,2018/09/14
(주)우진아이엔에스,010400,2021/12,2018/09/14
(주)우진플라임,049800,2011/12,2006/05/24
(주)우진플라임,049800,2012/12,2006/05/24
(주)우진플라임,049800,2013/12,2006/05/24
(주)우진플라임,049800,2014/12,2006/05/24
(주)우진플라임,049800,2015/12,2006/05/24
(주)우진플라임,049800,2016/12,2006/05/24
(주)우진플라임,049800,2017/12,2006/05/24
(주)우진플라임,049800,2018/12,2006/05/24
(주)우진플라임,049800,2019/12,2006/05/24
(주)우진플라임,049800,2020/12,2006/05/24
(주)우진플라임,049800,2021/12,2006/05/24
(주)웅진,016880,2011/12,1994/11/05
(주)웅진,016880,2012/12,1994/11/05
(주)웅진,016880,2013/12,1994/11/05
(주)웅진,016880,2014/12,1994/11/05
(주)웅진,016880,2015/12,1994/11/05
(주)웅진,016880,2016/12,1994/11/05
(주)웅진,016880,2017/12,1994/11/05
(주)웅진,016880,2018/12,1994/11/05
(주)웅진,016880,2019/12,1994/11/05
(주)웅진,016880,2020/12,1994/11/05
(주)웅진,016880,2021/12,1994/11/05
(주)웅진씽크빅,095720,2011/12,2007/06/05
(주)웅진씽크빅,095720,2012/12,2007/06/05
(주)웅진씽크빅,095720,2013/12,2007/06/05
(주)웅진씽크빅,095720,2014/12,2007/06/05
(주)웅진씽크빅,095720,2015/12,2007/06/05
(주)웅진씽크빅,095720,2016/12,2007/06/05
(주)웅진씽크빅,095720,2017/12,2007/06/05
(주)웅진씽크빅,095720,2018/12,2007/06/05
(주)웅진씽크빅,095720,2019/12,2007/06/05
(주)웅진씽크빅,095720,2020/12,2007/06/05
(주)웅진씽크빅,095720,2021/12,2007/06/05
(주)원림,005820,2011/12,1990/04/20
(주)원림,005820,2012/12,1990/04/20
(주)원림,005820,2013/12,1990/04/20
(주)원림,005820,2014/12,1990/04/20
(주)원림,005820,2015/12,1990/04/20
(주)원림,005820,2016/12,1990/04/20
(주)원림,005820,2017/12,1990/04/20
(주)원림,005820,2018/12,1990/04/20
(주)원림,005820,2019/12,1990/04/20
(주)원림,005820,2020/12,1990/04/20
(주)원림,005820,2021/12,1990/04/20
(주)위스컴,024070,2011/12,1996/11/22
(주)위스컴,024070,2012/12,1996/11/22
(주)위스컴,024070,2013/12,1996/11/22
(주)위스컴,024070,2014/12,1996/11/22
(주)위스컴,024070,2015/12,1996/11/22
(주)위스컴,024070,2016/12,1996/11/22
(주)위스컴,024070,2017/12,1996/11/22
(주)위스컴,024070,2018/12,1996/11/22
(주)위스컴,024070,2019/12,1996/11/22
(주)위스컴,024070,2020/12,1996/11/22
(주)위스컴,024070,2021/12,1996/11/22
(주)윌비스,008600,2011/12,1989/07/28
(주)윌비스,008600,2012/12,1989/07/28
(주)윌비스,008600,2013/12,1989/07/28
(주)윌비스,008600,2014/12,1989/07/28
(주)윌비스,008600,2015/12,1989/07/28
(주)윌비스,008600,2016/12,1989/07/28
(주)윌비스,008600,2017/12,1989/07/28
(주)윌비스,008600,2018/12,1989/07/28
(주)윌비스,008600,2019/12,1989/07/28
(주)윌비스,008600,2020/12,1989/07/28
(주)윌비스,008600,2021/12,1989/07/28
(주)유니드,014830,2011/12,2004/12/03
(주)유니드,014830,2012/12,2004/12/03
(주)유니드,014830,2013/12,2004/12/03
(주)유니드,014830,2014/12,2004/12/03
(주)유니드,014830,2015/12,2004/12/03
(주)유니드,014830,2016/12,2004/12/03
(주)유니드,014830,2017/12,2004/12/03
(주)유니드,014830,2018/12,2004/12/03
(주)유니드,014830,2019/12,2004/12/03
(주)유니드,014830,2020/12,2004/12/03
(주)유니드,014830,2021/12,2004/12/03
(주)유니온,000910,2011/12,1996/07/03
(주)유니온,000910,2012/12,1996/07/03
(주)유니온,000910,2013/12,1996/07/03
(주)유니온,000910,2014/12,1996/07/03
(주)유니온,000910,2015/12,1996/07/03
(주)유니온,000910,2016/12,1996/07/03
(주)유니온,000910,2017/12,1996/07/03
(주)유니온,000910,2018/12,1996/07/03
(주)유니온,000910,2019/12,1996/07/03
(주)유니온,000910,2020/12,1996/07/03
(주)유니온,000910,2021/12,1996/07/03
(주)유니켐,011330,2011/12,1989/12/14
(주)유니켐,011330,2012/12,1989/12/14
(주)유니켐,011330,2013/12,1989/12/14
(주)유니켐,011330,2015/06,1989/12/14
(주)유니켐,011330,2016/12,1989/12/14
(주)유니켐,011330,2017/12,1989/12/14
(주)유니켐,011330,2018/12,1989/12/14
(주)유니켐,011330,2019/12,1989/12/14
(주)유니켐,011330,2020/12,1989/12/14
(주)유니켐,011330,2021/12,1989/12/14
(주)유수홀딩스,000700,2011/12,1956/03/03
(주)유수홀딩스,000700,2012/12,1956/03/03
(주)유수홀딩스,000700,2013/12,1956/03/03
(주)유수홀딩스,000700,2014/12,1956/03/03
(주)유수홀딩스,000700,2015/12,1956/03/03
(주)유수홀딩스,000700,2016/12,1956/03/03
(주)유수홀딩스,000700,2017/12,1956/03/03
(주)유수홀딩스,000700,2018/12,1956/03/03
