회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
(주)다함이텍,009280,2012/12,216,9476,4104,18547,8590,-11496
(주)대교,019680,2011/12,140,2081,81289,925,2216,69907
(주)대교,019680,2012/12,102,3248,53232,904,2171,42412
(주)대교,019680,2013/12,90,3133,63965,862,2544,54147
(주)대교,019680,2014/12,142,3929,66484,1423,2826,53791
(주)대교,019680,2015/12,53,2772,60441,1221,3199,60057
(주)대교,019680,2016/12,152,1671,56104,1148,1930,53604
(주)대교,019680,2017/12,501,1590,53427,1535,2018,54463
(주)대교,019680,2018/12,0,3668,27760,1402,4069,28117
(주)대교,019680,2019/12,0,3051,25800,3047,3472,25193
(주)대교,019680,2020/12,0,1886,-46298,1443,3631,-37856
(주)대교,019680,2021/12,0,2764,-49065,3172,2967,-44404
(주)대구백화점,006370,2011/03,0,6019,37976,,,
(주)대구백화점,006370,2012/03,0,5087,23548,,,
(주)대구백화점,006370,2013/03,0,4961,10155,,,
(주)대구백화점,006370,2014/03,177,3620,7445,177,3604,7117
(주)대구백화점,006370,2015/03,530,3185,2844,530,3181,4110
(주)대구백화점,006370,2016/03,684,4361,11262,999,1796,9706
(주)대구백화점,006370,2017/03,575,2609,-5931,910,1744,-6947
(주)대구백화점,006370,2018/12,6578,1288,-20370,11075,908,-30166
(주)대구백화점,006370,2019/12,2668,3540,-17173,6835,2276,-18865
(주)대구백화점,006370,2020/12,3401,3495,-14786,6615,2140,-17851
(주)대구백화점,006370,2021/12,3399,2592,-20376,6294,1155,-23386
(주)대덕,008060,2011/12,55,3854,50850,76,3885,55715
(주)대덕,008060,2012/12,2028,4266,60580,837,4397,61412
(주)대덕,008060,2013/12,83,5697,11361,84,5731,10618
(주)대덕,008060,2014/12,0,11455,37379,,,
(주)대덕,008060,2015/12,0,7630,40120,,,
(주)대덕,008060,2016/12,0,5042,40284,,,
(주)대덕,008060,2017/12,165,4506,45394,,,
(주)대덕,008060,2018/12,14,6020,275910,24,6053,279154
(주)대덕,008060,2019/12,88,8079,85024,653,7357,82207
(주)대덕,008060,2020/12,1190,27990,28445,20024,45154,93212
(주)대덕,008060,2021/12,2927,7059,12160,12802,39736,69763
(주)대동,000490,2011/12,7288,1046,2020,8699,1835,7750
(주)대동,000490,2012/12,5232,5826,3163,6978,5958,-91
(주)대동,000490,2013/12,4771,6507,-3617,6142,6812,-55
(주)대동,000490,2014/12,9061,3200,5035,10413,3221,4533
(주)대동,000490,2015/12,8674,3271,-2018,9768,3205,5031
(주)대동,000490,2016/12,8347,1057,-22009,10279,994,-18218
(주)대동,000490,2017/12,7071,3436,1055,8007,4526,13464
(주)대동,000490,2018/12,10505,2426,-5355,12734,3304,1836
(주)대동,000490,2019/12,9461,3370,-7972,12755,4253,5775
(주)대동,000490,2020/12,8360,8185,14836,13337,9373,27271
(주)대동,000490,2021/12,12853,7113,19669,16072,7616,41553
(주)대성합동지주,005620,2011/12,857,367,5996,90060,12936,-50216
(주)대성합동지주,005620,2012/12,2935,103,4593,105039,17237,-96712
(주)대성합동지주,005620,2013/12,3044,719,-59440,128035,15083,-374713
(주)대성합동지주,005620,2014/12,6311,6739,-46868,96616,5699,-140794
(주)대성합동지주,005620,2015/12,2875,5655,-17774,74890,3204,-97931
(주)대성합동지주,005620,2016/12,1732,3323,15196,63660,939,-148621
(주)대양금속,009190,2011/12,13331,633,-59598,13331,702,-56230
(주)대양금속,009190,2012/12,13565,276,-73244,13565,363,-69751
(주)대양금속,009190,2013/12,6315,5,-9300,6315,5,-10115
(주)대양금속,009190,2014/12,6228,7,-17334,6228,7,-18110
(주)대양금속,009190,2015/12,8499,3,-17855,,,
(주)대양금속,009190,2016/12,7367,3408,4634,,,
(주)대양금속,009190,2017/12,4794,1017,9876,,,
(주)대양금속,009190,2018/12,3289,1239,5566,,,
(주)대양금속,009190,2019/12,3661,3720,3426,,,
(주)대양금속,009190,2020/12,3082,1485,-692,,,
(주)대양금속,009190,2021/12,1932,1091,16656,,,
(주)대우건설,047040,2011/12,177213,63213,260214,195967,62118,210017
(주)대우건설,047040,2012/12,118776,41662,215550,135683,41596,227948
(주)대우건설,047040,2013/12,112135,34818,-871177,119719,33362,-839725
(주)대우건설,047040,2014/12,116154,28533,155709,123445,28304,156183
(주)대우건설,047040,2015/12,91508,21534,175315,97248,21460,168790
(주)대우건설,047040,2016/12,88469,24983,-1002013,93134,24930,-1011137
(주)대우건설,047040,2017/12,85251,29975,269576,91832,32296,313641
(주)대우건설,047040,2018/12,97263,32217,364853,110676,39260,431796
(주)대우건설,047040,2019/12,117894,48695,34499,131375,59363,307275
(주)대우건설,047040,2020/12,93564,34906,212017,104536,45081,377406
(주)대우건설,047040,2021/12,53181,36382,462700,61368,50260,598393
(주)대웅,003090,2011/12,0,349,11984,3336,3004,49572
(주)대웅,003090,2012/12,0,735,23448,3952,3775,50609
(주)대웅,003090,2013/12,0,1059,11894,5329,8538,96616
(주)대웅,003090,2014/12,0,945,13546,4832,8143,66975
(주)대웅,003090,2015/12,0,895,17429,7864,9754,80322
(주)대웅,003090,2016/12,0,1273,7467,12639,12681,57157
(주)대웅,003090,2017/12,0,1299,14147,16248,8501,83517
(주)대웅,003090,2018/12,0,1181,13978,15364,11486,60775
(주)대웅,003090,2019/12,49,987,8564,16952,14030,81287
(주)대웅,003090,2020/12,27,2322,49010,29727,30339,144617
(주)대웅,003090,2021/12,20,599,50255,15816,28203,113384
(주)대웅제약,069620,2011/12,14107,14391,65010,14140,14391,63975
(주)대웅제약,069620,2012/12,7670,8778,42765,9212,6923,41725
(주)대웅제약,069620,2013/12,5699,4272,74558,5874,4453,74003
(주)대웅제약,069620,2014/12,2952,5005,54882,3204,5256,53685
(주)대웅제약,069620,2015/12,6016,5991,59284,6513,7239,47751
(주)대웅제약,069620,2016/12,9930,7624,35203,11109,9383,27609
(주)대웅제약,069620,2017/12,14038,3819,40894,15138,5646,36133
(주)대웅제약,069620,2018/12,10973,3640,15772,14768,8419,-623
(주)대웅제약,069620,2019/12,13938,6541,16410,16293,11109,23322
(주)대웅제약,069620,2020/12,22828,10266,-7785,26259,26062,13559
(주)대웅제약,069620,2021/12,13505,17265,25532,15288,22965,19934
(주)대유에이텍,002880,2011/12,6850,1637,7054,7411,1794,9480
(주)대유에이텍,002880,2012/12,8206,2009,3850,8783,2339,5013
(주)대유에이텍,002880,2013/12,5851,2663,6415,6297,2963,10307
(주)대유에이텍,002880,2014/12,8954,2580,658,9934,2943,10147
(주)대유에이텍,002880,2015/12,8355,2706,4264,14249,4744,14430
(주)대유에이텍,002880,2016/12,10011,4618,8600,21666,7990,10099
(주)대유에이텍,002880,2017/12,8897,5116,6448,21368,8563,3501
(주)대유에이텍,002880,2018/12,18119,5689,-28901,39026,5883,-40460
(주)대유에이텍,002880,2019/12,6355,7297,12109,25736,12174,19083
(주)대유에이텍,002880,2020/12,13091,3970,843,35658,16313,30490
(주)대유에이텍,002880,2021/12,17477,7447,-8052,45591,19951,7318
(주)대유플러스,000300,2011/12,4459,912,-2084,4530,912,-2603
(주)대유플러스,000300,2012/12,3740,3459,-14597,3805,789,-20808
(주)대유플러스,000300,2013/12,3504,655,1122,3565,668,7798
(주)대유플러스,000300,2014/12,2365,654,-2478,3230,822,-2397
(주)대유플러스,000300,2015/12,1323,3466,2682,4078,796,2054
(주)대유플러스,000300,2016/12,1536,1332,3996,4145,677,12468
(주)대유플러스,000300,2017/12,531,4179,-4636,3380,432,3979
(주)대유플러스,000300,2018/12,3630,5400,-8129,6635,1456,23848
(주)대유플러스,000300,2019/12,3760,5564,6489,5671,2691,14694
(주)대유플러스,000300,2020/12,5253,4222,4644,8696,3659,-4959
(주)대유플러스,000300,2021/12,7972,6283,-19480,14034,9116,252
(주)대창,012800,2011/12,35350,15523,-4169,40462,15632,-6496
(주)대창,012800,2012/12,22987,32845,14280,25335,32894,12979
(주)대창,012800,2013/12,28836,15134,-14114,38459,16852,-20367
(주)대창,012800,2014/12,31549,16311,440,47935,22455,-7109
(주)대창,012800,2015/12,22604,10203,-51525,38940,14187,-52565
(주)대창,012800,2016/12,17066,7759,2585,34971,18005,11792
(주)대창,012800,2017/12,13419,1855,7541,30536,7341,16162
(주)대창,012800,2018/12,10517,1921,15105,17640,12184,13489
(주)대창,012800,2019/12,13787,5017,5147,24191,11318,6933
(주)대창,012800,2020/12,19753,10076,3739,49553,30822,10637
(주)대창,012800,2021/12,23781,9497,31160,50106,18924,29292
(주)대한항공,003490,2011/12,635698,111808,-443012,719597,98312,-260443
(주)대한항공,003490,2012/12,562828,122550,395491,605846,121363,432237
(주)대한항공,003490,2013/12,465668,107709,-401135,526710,105830,-392661
(주)대한항공,003490,2014/12,422315,54003,-336885,476283,52732,-283711
(주)대한항공,003490,2015/12,497476,68253,-498980,515967,56271,-486363
(주)대한항공,003490,2016/12,545118,68759,-742090,558649,51443,-717400
(주)대한항공,003490,2017/12,500482,71141,1218124,530662,72872,1121699
(주)대한항공,003490,2018/12,526845,128788,-151641,580480,125807,-225053
(주)대한항공,003490,2019/12,614560,214203,-688726,674620,210615,-734492
(주)대한항공,003490,2020/12,715894,102258,-988809,752030,84176,-934103
(주)대한항공,003490,2021/12,410754,411009,899495,438002,361334,843114
(주)대현,016090,2011/12,739,79,11132,,,
(주)대현,016090,2012/12,941,21,8111,,,
(주)대현,016090,2013/12,1227,15,10469,,,
(주)대현,016090,2014/12,1315,7,5442,,,
(주)대현,016090,2015/12,1166,1476,9893,,,
(주)대현,016090,2016/12,237,1004,61546,,,
(주)대현,016090,2017/12,120,1245,15161,,,
(주)대현,016090,2018/12,71,1975,18708,,,
(주)대현,016090,2019/12,288,2089,21239,,,
(주)대현,016090,2020/12,94,2024,11250,,,
(주)대현,016090,2021/12,69,2367,24094,,,
(주)대호에이엘,069460,2011/12,4310,221,10305,4532,276,6718
(주)대호에이엘,069460,2012/12,3859,329,2787,5511,705,3079
(주)대호에이엘,069460,2013/12,2823,256,-1173,4447,699,-2867
(주)대호에이엘,069460,2014/12,2340,82,-12637,,,
(주)대호에이엘,069460,2015/12,2070,278,-1426,,,
(주)대호에이엘,069460,2016/12,2007,179,-2363,,,
(주)대호에이엘,069460,2017/12,2086,1136,5234,,,
(주)대호에이엘,069460,2018/12,2452,1181,915,,,
(주)대호에이엘,069460,2019/12,2061,44,-3446,,,
(주)대호에이엘,069460,2020/12,2925,11,747,,,
(주)대호에이엘,069460,2021/12,4469,125,-3486,,,
(주)더블유게임즈,192080,2014/12,0,143,31090,,,
(주)더블유게임즈,192080,2015/12,0,1648,36465,,,
(주)더블유게임즈,192080,2016/12,197,5191,53521,217,5325,53400
(주)더블유게임즈,192080,2017/12,822,2321,32531,27358,3580,38329
(주)더블유게임즈,192080,2018/12,449,2877,109265,30882,1686,117350
(주)더블유게임즈,192080,2019/12,1780,6316,125012,28418,2059,138042
(주)더블유게임즈,192080,2020/12,22372,26460,153680,31168,1613,169069
(주)더블유게임즈,192080,2021/12,1532,4189,142086,1975,2199,197853
(주)더존비즈온,012510,2011/12,2672,354,11866,3001,432,11596
(주)더존비즈온,012510,2012/12,3488,239,19430,3794,300,18884
(주)더존비즈온,012510,2013/12,3436,717,12394,3637,780,12244
(주)더존비즈온,012510,2014/12,2648,524,10143,3230,531,12048
(주)더존비즈온,012510,2015/12,1669,828,23304,1771,839,24242
(주)더존비즈온,012510,2016/12,3052,1033,35716,1436,1056,35587
(주)더존비즈온,012510,2017/12,3137,509,47975,1778,546,49341
(주)더존비즈온,012510,2018/12,1307,1190,55978,1307,1693,56070
(주)더존비즈온,012510,2019/12,3394,2702,63952,3385,2847,66412
(주)더존비즈온,012510,2020/12,7495,216,67853,7505,321,72966
(주)더존비즈온,012510,2021/12,7204,1301,68892,7214,1382,71815
(주)덕성,004830,2011/12,674,712,777,678,714,418
(주)덕성,004830,2012/12,810,780,3955,810,782,2760
(주)덕성,004830,2013/12,823,677,5977,933,760,5567
(주)덕성,004830,2014/12,733,659,1129,816,693,1129
(주)덕성,004830,2015/12,521,500,702,570,508,702
(주)덕성,004830,2016/12,513,495,3357,618,525,3357
(주)덕성,004830,2017/12,629,552,1467,691,593,1467
(주)덕성,004830,2018/12,789,643,-2401,851,653,-2401
(주)덕성,004830,2019/12,734,738,-1848,870,756,280
(주)덕성,004830,2020/12,622,683,3576,746,693,4143
(주)덕성,004830,2021/12,501,718,7156,573,725,7718
(주)덴티움,145720,2011/12,848,589,21464,1040,631,18341
(주)덴티움,145720,2012/12,909,341,17049,949,940,11101
(주)덴티움,145720,2013/12,470,242,17456,504,394,20457
(주)덴티움,145720,2014/12,731,427,15527,830,444,18223
(주)덴티움,145720,2015/12,1517,301,25992,1514,303,17426
(주)덴티움,145720,2016/12,2770,2892,28290,4396,3343,26386
(주)덴티움,145720,2017/12,7249,1872,28481,7511,3011,35884
(주)덴티움,145720,2018/12,3348,3132,43406,4661,4274,42006
(주)덴티움,145720,2019/12,9368,4364,14645,10720,5647,33605
(주)덴티움,145720,2020/12,16142,2810,9895,19921,4310,26054
(주)덴티움,145720,2021/12,4464,13775,60486,10945,15589,74718
(주)도화엔지니어링,002150,2011/12,2686,1049,23056,,,
(주)도화엔지니어링,002150,2012/12,3747,1182,-2,,,
(주)도화엔지니어링,002150,2013/12,2692,464,7104,,,
(주)도화엔지니어링,002150,2014/12,1987,326,4007,,,
(주)도화엔지니어링,002150,2015/12,689,220,24440,,,
(주)도화엔지니어링,002150,2016/12,44,178,15225,,,
(주)도화엔지니어링,002150,2017/12,51,67,15687,209,72,15413
(주)도화엔지니어링,002150,2018/12,112,84,18841,346,86,17958
(주)도화엔지니어링,002150,2019/12,53,307,22250,232,319,22597
(주)도화엔지니어링,002150,2020/12,44,621,27880,241,368,23713
(주)도화엔지니어링,002150,2021/12,67,1024,26238,1270,441,21968
(주)동남합성,023450,2011/12,286,119,2056,,,
(주)동남합성,023450,2012/12,222,143,5116,,,
(주)동남합성,023450,2013/12,1,94,2384,,,
(주)동남합성,023450,2014/12,309,142,2654,,,
(주)동남합성,023450,2015/12,445,264,3963,,,
(주)동남합성,023450,2016/12,490,745,8364,,,
(주)동남합성,023450,2017/12,839,1340,1425,,,
(주)동남합성,023450,2018/12,885,408,7365,,,
(주)동남합성,023450,2019/12,771,790,23857,,,
(주)동남합성,023450,2020/12,1643,691,12600,,,
(주)동남합성,023450,2021/12,766,1010,14892,,,
(주)동방,004140,2011/12,16441,2134,4932,25132,4481,1565
(주)동방,004140,2012/12,18301,2791,3231,26449,5727,2442
(주)동방,004140,2013/12,21500,2852,-22537,25260,4143,-29341
(주)동방,004140,2014/12,19866,3358,-10681,24732,4432,-17706
(주)동방,004140,2015/12,15275,2283,-5124,25209,6429,-5275
(주)동방,004140,2016/12,12448,3076,13410,20545,5659,37631
(주)동방,004140,2017/12,11561,1974,-25854,17180,6081,-16685
(주)동방,004140,2018/12,12109,6031,4511,16751,6224,17107
(주)동방,004140,2019/12,19258,4501,-4182,21841,5288,217
(주)동방,004140,2020/12,22125,8594,1841,23714,8849,15001
(주)동방,004140,2021/12,18923,4335,-5643,19087,4311,1753
(주)동방아그로,007590,2011/12,758,1417,7757,758,1441,7897
(주)동방아그로,007590,2012/12,813,1369,6171,813,1400,6257
(주)동방아그로,007590,2013/12,931,997,8093,931,1024,8204
(주)동방아그로,007590,2014/12,713,1187,10310,713,1211,10395
(주)동방아그로,007590,2015/12,1126,788,7166,1126,805,7226
(주)동방아그로,007590,2016/12,1901,2039,6650,1901,2054,6674
(주)동방아그로,007590,2017/12,638,2041,8185,638,2054,8156
(주)동방아그로,007590,2018/12,537,745,7479,538,762,7546
(주)동방아그로,007590,2019/12,1177,1683,8729,1177,1701,8824
(주)동방아그로,007590,2020/12,4124,2789,8706,4126,2801,8751
(주)동방아그로,007590,2021/12,856,1204,8992,856,1213,9023
(주)동서,026960,2011/12,2,73284,117377,2,14717,130803
(주)동서,026960,2012/12,1,77782,122173,1,14941,157021
(주)동서,026960,2013/12,32,77588,121906,32,13480,160398
(주)동서,026960,2014/12,115,77361,124302,115,13307,163649
(주)동서,026960,2015/12,200,75893,115907,200,11106,155997
(주)동서,026960,2016/12,53,8711,146433,53,9664,152177
(주)동서,026960,2017/12,224,7834,150835,234,9995,157563
(주)동서,026960,2018/12,73,9229,146492,101,12409,153811
(주)동서,026960,2019/12,115,10126,147848,166,13948,153922
(주)동서,026960,2020/12,575,7422,141890,603,11587,148332
(주)동서,026960,2021/12,483,5376,138240,510,9350,141297
(주)동성케미컬,102260,2011/12,3257,424,82,13721,1100,9272
(주)동성케미컬,102260,2012/12,2683,5606,12861,13160,4435,37672
(주)동성케미컬,102260,2013/12,7741,14962,9407,20612,5170,28683
(주)동성케미컬,102260,2014/12,6767,656,-3813,18484,5546,31374
(주)동성케미컬,102260,2015/12,17814,4564,5683,16530,8840,57290
(주)동성케미컬,102260,2016/12,2557,4174,20507,7382,12720,70450
(주)동성케미컬,102260,2017/12,4097,3373,33796,7981,13059,1363
(주)동성케미컬,102260,2018/12,1834,821,1047,7235,4842,2930
(주)동성케미컬,102260,2019/12,2974,831,-1561,9736,1811,35267
(주)동성케미컬,102260,2020/12,5174,680,347,9891,10964,48501
(주)동성케미컬,102260,2021/12,4319,4693,11643,10804,8355,53636
(주)동성화학,005190,2011/12,901,12,6084,,,
(주)동성화학,005190,2012/12,766,116,5837,,,
(주)동성화학,005190,2013/12,1049,735,3876,1149,742,6616
(주)동성화학,005190,2014/12,3056,1454,-229,3216,188,4452
(주)동성화학,005190,2015/12,2397,2237,9083,2637,88,19559
(주)동성화학,005190,2016/12,628,6457,15473,1004,504,21217
(주)동성화학,005190,2017/12,544,4593,861,1114,2089,5663
(주)동성화학,005190,2018/12,532,4452,6598,997,1499,8477
(주)동성화학,005190,2019/12,481,5948,13120,790,813,21619
(주)동성화학,005190,2020/12,104,12597,17582,342,9332,31492
(주)동아지질,028100,2011/12,500,2479,7325,500,2482,8415
(주)동아지질,028100,2012/12,733,1651,10960,733,1654,9834
(주)동아지질,028100,2013/12,1200,1638,5937,1325,1639,5033
(주)동아지질,028100,2014/12,1162,1711,3591,1509,1712,3868
(주)동아지질,028100,2015/12,936,1531,5956,1183,1532,6006
(주)동아지질,028100,2016/12,763,1392,13180,809,1394,14282
(주)동아지질,028100,2017/12,904,859,20980,951,798,23945
(주)동아지질,028100,2018/12,790,1356,30407,837,1357,27713
(주)동아지질,028100,2019/12,1312,1665,24207,1373,1665,24978
(주)동아지질,028100,2020/12,1896,1363,3199,1896,1364,2879
(주)동아지질,028100,2021/12,952,1596,6463,952,1596,6188
(주)동양,001520,2011/12,103303,33888,-59477,311244,142781,-87820
(주)동양,001520,2012/12,119653,17017,-9556,240046,24389,-170890
(주)동양,001520,2013/12,189571,22106,-750539,129896,25026,-597823
(주)동양,001520,2014/12,136164,19509,642657,144550,21211,493551
(주)동양,001520,2015/12,51014,239400,668788,54421,240859,236634
(주)동양,001520,2016/12,1444,10747,15660,5359,12836,28438
(주)동양,001520,2017/12,1914,8279,21687,2914,8899,21130
(주)동양,001520,2018/12,2130,16475,27493,5595,18810,16000
(주)동양,001520,2019/12,4119,23891,-7852,5740,26162,9755
(주)동양,001520,2020/12,23691,29821,-16872,27810,32900,-25546
(주)동양,001520,2021/12,9710,35925,18651,11666,38002,37236
(주)동양건설산업,005900,2011/12,39507,3575,-239220,39538,3635,-242067
(주)동양건설산업,005900,2012/12,29100,1266,-144824,29100,1281,-146883
(주)동양건설산업,005900,2013/12,29231,170,-96742,30034,172,-101747
(주)동양고속,084670,2011/12,5768,5830,7173,5987,6221,666
(주)동양고속,084670,2012/12,5601,1357,5389,5604,1474,8425
(주)동양고속,084670,2013/12,4466,901,11359,4466,1211,9388
(주)동양고속,084670,2014/12,3415,611,17320,3415,1812,17623
