회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
(주)노루홀딩스,000320,2015/12,204038,269498,296813,986461,13363,35788,34672,683481
(주)노루홀딩스,000320,2016/12,269834,275812,358240,970205,64149,54494,81210,690144
(주)노루홀딩스,000320,2017/12,278418,315140,360021,988648,22096,30676,42262,771302
(주)노루홀딩스,000320,2018/12,278623,302445,359066,987142,7440,7432,32517,835993
(주)노루홀딩스,000320,2019/12,277637,301149,358531,1007372,20648,57419,29789,884292
(주)노루홀딩스,000320,2020/12,276774,311333,363716,1051084,5628,50513,19069,848027
(주)노루홀딩스,000320,2021/12,277813,308297,365514,1055537,9118,25399,21744,955214
(주)녹십자,006280,2011/12,349337,348201,814582,860354,53233,54855,698866,767912
(주)녹십자,006280,2012/12,387057,385021,904287,954380,49809,50757,715597,811774
(주)녹십자,006280,2013/12,446258,445883,1040803,1104265,23957,29689,793754,888168
(주)녹십자,006280,2014/12,491585,513426,1232228,1330351,53353,56763,854258,975327
(주)녹십자,006280,2015/12,588799,595453,1323118,1415128,60914,45244,912911,1047812
(주)녹십자,006280,2016/12,630821,637243,1422757,1550615,-13247,-1742,1033114,1197904
(주)녹십자,006280,2017/12,672355,677465,1575759,1703582,46441,57879,1098479,1287916
(주)녹십자,006280,2018/12,710608,701791,1580580,1723410,12216,14410,1141423,1334878
(주)녹십자,006280,2019/12,704889,679527,1742374,1959300,42703,40291,1146094,1369710
(주)녹십자,006280,2020/12,755297,757278,1862559,2151400,48967,35974,1227761,1504115
(주)녹십자,006280,2021/12,881728,867353,1925626,2462145,117703,125979,1170305,1537826
(주)녹십자홀딩스,005250,2011/12,413565,501676,880447,4603217,8859,116178,34013,817953
(주)녹십자홀딩스,005250,2012/12,439972,551171,699471,1446337,2091,36796,30843,856575
(주)녹십자홀딩스,005250,2013/12,436746,577155,766055,1624124,-15233,17568,34468,938298
(주)녹십자홀딩스,005250,2014/12,444458,620833,722616,1790875,5134,54543,36776,1044768
(주)녹십자홀딩스,005250,2015/12,448128,672949,829703,2058661,-36377,7036,47792,1132877
(주)녹십자홀딩스,005250,2016/12,461634,706247,846282,2249277,55425,-805,98335,1354466
(주)녹십자홀딩스,005250,2017/12,467919,735865,958660,2560696,61226,144482,115366,1465489
(주)녹십자홀딩스,005250,2018/12,487860,757796,993044,2628600,59736,37644,140084,1548715
(주)녹십자홀딩스,005250,2019/12,503534,745299,928992,2773869,34191,7650,63553,1524799
(주)녹십자홀딩스,005250,2020/12,538630,906274,1080664,3241202,46978,38138,78785,1719326
(주)녹십자홀딩스,005250,2021/12,560167,945154,1066673,3496834,35383,103769,73934,1840559
(주)농심,004370,2011/12,1400123,1411505,2170397,2270288,112394,120722,1970686,2170883
(주)농심,004370,2012/12,1363188,1367577,2075420,2151311,27987,29027,1958918,2175711
(주)농심,004370,2013/12,1429624,1429914,2129920,2215391,151175,162221,1870807,2086651
(주)농심,004370,2014/12,1463821,1460729,2116774,2224132,81315,98666,1801320,2041703
(주)농심,004370,2015/12,1550784,1553630,2257471,2418708,186427,201852,1878665,2181624
(주)농심,004370,2016/12,1713474,1721189,2330098,2481287,209520,220961,1862187,2217015
(주)농심,004370,2017/12,1769737,1787713,2317378,2449898,83178,103438,1855364,2208261
(주)농심,004370,2018/12,1815617,1842485,2406700,2532287,105931,146873,1857814,2236436
(주)농심,004370,2019/12,1836792,1878011,2496940,2653050,133040,162460,1905694,2343943
(주)농심,004370,2020/12,1903662,2000730,2494168,2725528,183667,231492,2105700,2639796
(주)농심,004370,2021/12,1957235,2083112,2544773,2899908,138296,162684,2102582,2662983
(주)농심홀딩스,072710,2011/12,222185,402464,570464,989300,14359,13389,19810,323877
(주)농심홀딩스,072710,2012/12,226963,402013,570463,968293,14241,29031,19995,314201
(주)농심홀딩스,072710,2013/12,234057,440422,571645,1027317,14278,-5750,19995,357018
(주)농심홀딩스,072710,2014/12,239317,450508,566806,1034456,14612,34813,20135,387375
(주)농심홀딩스,072710,2015/12,241691,487043,569266,1084728,11751,4824,17035,449116
(주)농심홀딩스,072710,2016/12,246228,552875,573761,1171929,13734,17073,19090,497828
(주)농심홀딩스,072710,2017/12,259470,583850,576908,1145343,13054,58773,19090,496615
(주)농심홀딩스,072710,2018/12,264052,615865,581586,1194828,13580,15567,18121,543243
(주)농심홀딩스,072710,2019/12,265002,637963,586483,1216469,14408,18380,18121,536687
(주)농심홀딩스,072710,2020/12,270431,695125,561731,1248143,15001,33411,19291,583575
(주)농심홀딩스,072710,2021/12,273442,736207,564715,1328638,12074,42392,19291,641496
(주)다우기술,023590,2011/12,237336,392320,581257,4235093,17164,-62285,167579,760690
(주)다우기술,023590,2012/12,260926,451391,652777,4848503,22370,63803,200446,759180
(주)다우기술,023590,2013/12,265628,474180,667637,4849468,15276,214878,213103,752247
(주)다우기술,023590,2014/12,266288,513352,663270,5338505,19141,-199608,238937,782979
(주)다우기술,023590,2015/12,278976,610144,745863,7156248,18552,-175305,251318,1049709
(주)다우기술,023590,2016/12,296540,699888,703516,9818253,24258,-357441,214672,1153420
(주)다우기술,023590,2017/12,308426,804324,705654,13126402,26298,-851365,181904,1351214
(주)다우기술,023590,2018/12,328112,889689,753409,19345654,51639,-1441358,192269,2210007
(주)다우기술,023590,2019/12,349545,1058600,784889,24741607,50564,-2947197,221309,2901833
(주)다우기술,023590,2020/12,370651,1315750,973712,38622233,61572,-1335000,246162,4732935
(주)다우기술,023590,2021/12,409330,1667199,1052107,46322446,70324,-3480396,272897,6086980
(주)다이나믹디자인,145210,2011/12,34115,38103,181461,219940,28607,30667,127684,175307
(주)다이나믹디자인,145210,2012/12,54405,59273,217483,284953,26713,28337,138250,192336
(주)다이나믹디자인,145210,2013/12,68616,63607,231663,291667,17020,14108,141408,220665
(주)다이나믹디자인,145210,2014/12,88262,81292,284529,351752,21565,22640,146402,247075
(주)다이나믹디자인,145210,2015/12,89744,83053,282676,335699,7131,13194,132223,227815
(주)다이나믹디자인,145210,2016/12,38878,24411,242209,292356,9054,12624,125808,204284
(주)다이나믹디자인,145210,2017/12,-46599,-10625,176546,242445,1079,-26,100374,165350
(주)다이나믹디자인,145210,2018/12,-74462,-53298,134387,172064,6455,15148,75650,120811
(주)다이나믹디자인,145210,2019/12,-76799,-59105,121054,158469,-1143,-1578,59018,99404
(주)다이나믹디자인,145210,2020/12,-109759,-97168,118202,151158,-14897,-10832,42506,76784
(주)다이나믹디자인,145210,2021/12,-125459,-123153,98714,116041,-6,1462,27513,52955
(주)다함이텍,009280,2011/12,248806,251516,300192,320565,-37456,-24953,6844,10166
(주)다함이텍,009280,2012/12,250601,242089,303583,570035,8696,-387395,5625,12522
(주)대교,019680,2011/12,484191,475331,829835,858491,41760,40388,818474,932829
(주)대교,019680,2012/12,490760,472739,791840,814113,41035,58245,771528,869494
(주)대교,019680,2013/12,514695,490318,823465,842291,106744,110814,756756,839582
(주)대교,019680,2014/12,545020,510024,820055,842177,29316,28972,744779,810557
(주)대교,019680,2015/12,538593,533460,780716,820643,59000,52286,750318,813208
(주)대교,019680,2016/12,558251,551632,809958,848139,87381,85753,759845,820717
(주)대교,019680,2017/12,577392,572213,822145,857097,96427,92946,756770,812203
(주)대교,019680,2018/12,579838,575667,797454,830328,62844,64181,705494,763142
(주)대교,019680,2019/12,577713,572479,880942,919874,74457,75143,700272,761939
(주)대교,019680,2020/12,537209,544499,791625,845162,40825,30656,586646,627006
(주)대교,019680,2021/12,487992,498447,736568,813567,46598,46422,593166,638395
(주)대구백화점,006370,2011/03,232579,,504984,,42424,,179163,
(주)대구백화점,006370,2012/03,245868,,497635,,3621,,173902,
(주)대구백화점,006370,2013/03,249277,,499635,,15151,,162019,
(주)대구백화점,006370,2014/03,251791,251508,494531,640061,774,20955,161637,171072
(주)대구백화점,006370,2015/03,248277,248512,480519,623074,20835,22082,149405,158152
(주)대구백화점,006370,2016/03,250931,249269,479242,626013,7662,6095,149710,158291
(주)대구백화점,006370,2017/03,242113,237893,464409,684071,-9534,-22344,130249,137288
(주)대구백화점,006370,2018/12,216652,192500,457145,700202,-11900,-29655,106227,119956
(주)대구백화점,006370,2019/12,197953,172525,430164,673555,-13150,-10514,95647,101484
(주)대구백화점,006370,2020/12,183102,153945,423700,508656,-17701,-17297,85152,91110
(주)대구백화점,006370,2021/12,183674,151520,407470,486600,-19045,-18428,75955,81794
(주)대덕,008060,2011/12,325654,332303,512464,523378,82291,87807,655724,656457
(주)대덕,008060,2012/12,360895,367798,542695,550218,99625,99164,750970,751113
(주)대덕,008060,2013/12,359315,364235,518608,530573,75843,80152,737186,737186
(주)대덕,008060,2014/12,380082,,547317,,83319,,690942,
(주)대덕,008060,2015/12,401435,,525407,,96841,,512597,
(주)대덕,008060,2016/12,407994,,557709,,46090,,490868,
(주)대덕,008060,2017/12,432618,,607099,,68948,,512147,
(주)대덕,008060,2018/12,674021,675859,1122348,1136921,33831,37836,590732,592072
(주)대덕,008060,2019/12,718034,716773,1185885,1201854,175118,179345,1060558,1072246
(주)대덕,008060,2020/12,778400,842754,543388,1638749,41277,40426,5793,3363
(주)대덕,008060,2021/12,300379,349794,540933,1723958,9353,254046,13869,1371709
(주)대동,000490,2011/12,183976,201343,469761,568320,30245,18795,503098,619097
(주)대동,000490,2012/12,184852,197898,456744,554437,23467,21358,473786,563460
(주)대동,000490,2013/12,177471,193650,489595,577833,16521,34317,509380,614567
(주)대동,000490,2014/12,179781,196774,603839,707010,-31838,-29488,505158,603238
(주)대동,000490,2015/12,177277,197938,579539,688285,5918,15423,462238,583473
(주)대동,000490,2016/12,157610,180121,539759,667216,11924,348,463776,585414
(주)대동,000490,2017/12,158440,186541,558503,730626,39111,10643,453491,610103
(주)대동,000490,2018/12,152257,184837,551960,772717,31356,3948,475867,654760
(주)대동,000490,2019/12,142365,186445,550191,816998,49932,72910,620448,832931
(주)대동,000490,2020/12,151165,201890,657149,938726,24615,70863,637485,895751
(주)대동,000490,2021/12,165873,235312,812119,1260639,14558,-5873,886115,1179193
(주)대성합동지주,005620,2011/12,555775,577054,549132,3439224,-1432,-21052,28916,1716371
(주)대성합동지주,005620,2012/12,558447,529275,565111,3883737,5802,-400889,30141,1817310
(주)대성합동지주,005620,2013/12,507614,374974,503280,3409020,36062,6530,30325,1817285
(주)대성합동지주,005620,2014/12,483934,257576,434924,2106650,218689,40585,31027,1180814
(주)대성합동지주,005620,2015/12,461661,184406,393246,1235997,-3509,-36254,31668,1010077
(주)대성합동지주,005620,2016/12,463229,87748,403866,1123048,760,19716,36451,852585
(주)대양금속,009190,2011/12,-22878,-22633,216929,213532,7941,8131,146018,146313
(주)대양금속,009190,2012/12,-74054,-70164,104783,105457,10912,10824,99832,105129
(주)대양금속,009190,2013/12,-57653,-54577,101769,101489,7126,7046,112822,113652
(주)대양금속,009190,2014/12,-75430,-73131,104909,104909,-8686,-8686,122086,122339
(주)대양금속,009190,2015/12,-91197,,98536,,-9115,,121554,
(주)대양금속,009190,2016/12,-59777,,100099,,7862,,146248,
(주)대양금속,009190,2017/12,-50308,,95910,,22985,,172877,
(주)대양금속,009190,2018/12,-44960,,92308,,8962,,165044,
(주)대양금속,009190,2019/12,-42046,,90520,,3342,,151598,
(주)대양금속,009190,2020/12,-43331,,116257,,9206,,140495,
(주)대양금속,009190,2021/12,-28024,,157542,,-5352,,203424,
(주)대우건설,047040,2011/12,790076,732396,8984782,9468579,-61857,-106374,7031864,7019592
(주)대우건설,047040,2012/12,926428,885419,9357600,9859319,-1210054,-1142808,8180270,8223433
(주)대우건설,047040,2013/12,196584,181820,9721383,10122312,-620701,-505454,8417075,8782196
(주)대우건설,047040,2014/12,274138,256819,9889840,10260218,360211,264409,9853092,9995023
(주)대우건설,047040,2015/12,416022,395417,9650769,10152059,710182,685042,9877475,9935734
(주)대우건설,047040,2016/12,-368483,-362839,9367313,9970246,226395,358834,10964616,11105930
(주)대우건설,047040,2017/12,-133943,-92198,8247701,8776332,163820,337413,11332056,11766840
(주)대우건설,047040,2018/12,-105223,-13787,8137774,8733846,68842,176191,10204675,10605494
(주)대우건설,047040,2019/12,-103050,188593,8734473,9697697,-445751,-309746,8091939,8651852
(주)대우건설,047040,2020/12,109195,507805,8399269,9305916,268137,408383,7637256,8136706
(주)대우건설,047040,2021/12,449915,974690,9192699,10457977,1479793,1746845,8085720,8685208
(주)대웅,003090,2011/12,125346,194873,288431,476954,8715,10405,45481,294259
(주)대웅,003090,2012/12,142547,231273,303932,509222,15864,27615,44303,320771
(주)대웅,003090,2013/12,147292,248747,309791,898471,7314,86194,43621,843315
(주)대웅,003090,2014/12,153837,262463,315970,1010732,11194,46607,46087,893953
(주)대웅,003090,2015/12,158721,321038,329325,1242302,11885,74916,50148,996816
(주)대웅,003090,2016/12,160418,335879,330037,1467286,9315,18756,49222,1014966
(주)대웅,003090,2017/12,167374,398203,337100,1549153,8781,147774,54734,1123957
(주)대웅,003090,2018/12,176612,426126,344460,1592170,6544,45381,47887,1231290
(주)대웅,003090,2019/12,178614,487283,348607,1668173,10425,138512,49225,1365679
(주)대웅,003090,2020/12,220214,572225,371342,1837533,41515,145366,87608,1355337
(주)대웅,003090,2021/12,264552,646914,415669,1933709,49360,133175,96234,1511374
(주)대웅제약,069620,2011/12,272934,272153,493209,498461,80116,78823,706643,710547
(주)대웅제약,069620,2012/12,295134,293820,477119,482344,45347,45024,664648,669014
(주)대웅제약,069620,2013/12,345794,343075,572054,579013,55721,54157,674867,682508
(주)대웅제약,069620,2014/12,360736,357774,678154,694264,26804,25945,727223,735889
(주)대웅제약,069620,2015/12,406851,396820,819336,944529,37597,35888,800517,839686
(주)대웅제약,069620,2016/12,432601,416622,1015247,1144700,13711,15377,794010,883920
(주)대웅제약,069620,2017/12,463133,442014,1053517,1213525,63297,103938,866755,960307
(주)대웅제약,069620,2018/12,460735,422884,1076309,1207846,53761,47500,943522,1031427
(주)대웅제약,069620,2019/12,474771,445415,1099982,1245668,37986,57600,1005180,1113426
(주)대웅제약,069620,2020/12,471717,452802,1186735,1366908,98364,100981,944752,1055424
(주)대웅제약,069620,2021/12,501055,471053,1259655,1415180,47950,39994,1055170,1152976
(주)대유에이텍,002880,2011/12,8607,10778,246557,362525,-21919,-22907,402877,469492
(주)대유에이텍,002880,2012/12,10463,13167,277360,385721,44825,46182,415219,505515
(주)대유에이텍,002880,2013/12,13355,19111,336455,438652,13343,17830,477929,555167
(주)대유에이텍,002880,2014/12,12267,25716,377532,749322,-6330,51169,563652,737452
(주)대유에이텍,002880,2015/12,10091,28041,326470,754879,40046,43540,439532,1010565
(주)대유에이텍,002880,2016/12,12333,23453,349203,838063,14603,11661,346860,1020082
(주)대유에이텍,002880,2017/12,14958,24422,359200,882600,21876,67123,375357,1067821
(주)대유에이텍,002880,2018/12,-16242,-15372,370893,889581,6894,27493,386822,1110213
(주)대유에이텍,002880,2019/12,-4341,-3530,405334,1117314,-15607,40971,375731,1284997
(주)대유에이텍,002880,2020/12,-4690,-8002,410369,1166527,15880,92423,370576,1466904
(주)대유에이텍,002880,2021/12,-13942,-24947,452254,1320996,10054,-22033,419101,1655786
(주)대유플러스,000300,2011/12,9468,8065,250263,605360,8964,3889,269816,334909
(주)대유플러스,000300,2012/12,-4056,-7892,243423,609385,-10120,-2413,301225,379402
(주)대유플러스,000300,2013/12,-3783,-4252,238456,639239,43601,75406,330008,423641
(주)대유플러스,000300,2014/12,-5129,-14014,162212,706651,4704,17186,336625,501739
(주)대유플러스,000300,2015/12,-5398,-22416,177371,784472,3400,-5202,182015,495782
(주)대유플러스,000300,2016/12,-4186,-21641,136720,945164,5944,21518,177513,434113
(주)대유플러스,000300,2017/12,-12678,-46733,135238,945975,5550,-6942,42150,457742
(주)대유플러스,000300,2018/12,-18553,-48442,205919,1000928,11897,58752,68749,503410
(주)대유플러스,000300,2019/12,-6647,-40740,248322,1087246,3480,13680,111432,457263
(주)대유플러스,000300,2020/12,-4270,-47406,268592,473214,377,20066,104127,452928
(주)대유플러스,000300,2021/12,-20969,-48040,318803,594394,4705,-13743,160425,511974
(주)대창,012800,2011/12,109127,113172,467585,485260,8679,10190,847602,868580
(주)대창,012800,2012/12,120124,118249,467913,477037,18631,31548,760553,781254
(주)대창,012800,2013/12,105751,97118,491396,657836,-16869,-18352,731585,754870
(주)대창,012800,2014/12,105207,92667,502739,655671,16754,27739,759271,1323692
(주)대창,012800,2015/12,55252,46619,419859,539126,80847,104810,590375,1016663
(주)대창,012800,2016/12,56678,55648,362199,565993,43806,42883,371559,817684
(주)대창,012800,2017/12,62633,68838,388456,563388,-14229,10763,442632,983291
(주)대창,012800,2018/12,74898,77083,420496,569961,9459,28761,453111,951257
